school_code	name	grade_span	subject	grade	type	subgroup	num_tested	num_l1	pct_l1	num_l2	pct_l2	num_l3	pct_l3	num_l4	pct_l4	num_l5	pct_l5	num_ccr	pct_ccr	num_glp	pct_glp	avg_score

110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	AIG	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	AIG_MATH	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	AIG_READ	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	ALL	107	17	15.9	21	19.6	19	17.8	42	39.3	8	7.5	50	46.7	69	64.5	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	BLCK	10	2	20.0	2	20.0	1	10.0	4	40.0	1	10.0	5	50.0	6	60.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	EDS	49	7	14.3	14	28.6	10	20.4	15	30.6	3	6.1	18	36.7	28	57.1	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	FEM	56	8	14.3	9	16.1	10	17.9	24	42.9	5	8.9	29	51.8	39	69.6	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	FEM_HISP	16	-	-	-	-	-	-	-	-	-	<5	7	43.8	9	56.3	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	FEM_WHTE	34	-	<5	-	-	-	-	-	-	-	-	19	55.9	26	76.5	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	HISP	20	-	-	-	-	-	-	-	-	-	<5	8	40.0	12	60.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	LEP	8	2	25.0	1	12.5	1	12.5	3	37.5	1	12.5	4	50.0	5	62.5	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	MALE	51	9	17.6	12	23.5	9	17.6	18	35.3	3	5.9	21	41.2	30	58.8	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	MALE_BLCK	6	-	-	-	-	-	<5	-	-	-	<5	2	33.3	2	33.3	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	MALE_WHTE	37	7	18.9	7	18.9	6	16.2	14	37.8	3	8.1	17	45.9	23	62.2	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	NOT_EDS	58	10	17.2	7	12.1	9	15.5	27	46.6	5	8.6	32	55.2	41	70.7	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	NOT_LEP	99	15	15.2	20	20.2	18	18.2	39	39.4	7	7.1	46	46.5	64	64.6	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	NOT_SWD	80	9	11.3	12	15.0	14	17.5	37	46.3	8	10.0	45	56.3	59	73.8	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	SWD	27	-	-	-	-	-	-	-	-	-	<5	5	18.5	10	37.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	ALL	WHTE	71	8	11.3	14	19.7	13	18.3	29	40.8	7	9.9	36	50.7	49	69.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	AIG	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	AIG_MATH	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	AIG_READ	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	ALL	101	17	16.8	18	17.8	18	17.8	40	39.6	8	7.9	48	47.5	66	65.3	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	BLCK	10	2	20.0	2	20.0	1	10.0	4	40.0	1	10.0	5	50.0	6	60.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	EDS	45	7	15.6	11	24.4	10	22.2	14	31.1	3	6.7	17	37.8	27	60.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	FEM	56	8	14.3	9	16.1	10	17.9	24	42.9	5	8.9	29	51.8	39	69.6	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	FEM_HISP	16	-	-	-	-	-	-	-	-	-	<5	7	43.8	9	56.3	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	FEM_WHTE	34	-	<5	-	-	-	-	-	-	-	-	19	55.9	26	76.5	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	HISP	20	-	-	-	-	-	-	-	-	-	<5	8	40.0	12	60.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	LEP	8	2	25.0	1	12.5	1	12.5	3	37.5	1	12.5	4	50.0	5	62.5	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	MALE	45	9	20.0	9	20.0	8	17.8	16	35.6	3	6.7	19	42.2	27	60.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	MALE_BLCK	6	-	-	-	-	-	<5	-	-	-	<5	2	33.3	2	33.3	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	MALE_WHTE	33	7	21.2	4	12.1	6	18.2	13	39.4	3	9.1	16	48.5	22	66.7	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	NOT_EDS	56	10	17.9	7	12.5	8	14.3	26	46.4	5	8.9	31	55.4	39	69.6	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	NOT_LEP	93	15	16.1	17	18.3	17	18.3	37	39.8	7	7.5	44	47.3	61	65.6	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	NOT_SWD	80	9	11.3	12	15.0	14	17.5	37	46.3	8	10.0	45	56.3	59	73.8	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	SWD	21	-	-	-	-	-	-	-	-	-	<5	3	14.3	7	33.3	
110444	Woodfin Elementary	0K-05	ALL	ALL	RG	WHTE	67	8	11.9	11	16.4	13	19.4	28	41.8	7	10.4	35	52.2	48	71.6	
110444	Woodfin Elementary	0K-05	ALL	ALL	X1	ALL	6	-	<5	-	-	-	-	-	-	-	<5	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	X1	MALE	6	-	<5	-	-	-	-	-	-	-	<5	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	X1	NOT_LEP	6	-	<5	-	-	-	-	-	-	-	<5	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	ALL	ALL	X1	SWD	6	-	<5	-	-	-	-	-	-	-	<5	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	AIG	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	AIG_MATH	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	AIG_READ	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	ALL	58	11	19.0	12	20.7	8	13.8	22	37.9	5	8.6	27	46.6	35	60.3	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	BLCK	8	-	-	-	-	-	-	-	-	-	<5	3	37.5	4	50.0	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	EDS	26	3	11.5	8	30.8	5	19.2	8	30.8	2	7.7	10	38.5	15	57.7	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	FEM	34	6	17.6	4	11.8	5	14.7	15	44.1	4	11.8	19	55.9	24	70.6	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	FEM_HISP	10	-	-	-	-	-	-	-	-	-	<5	5	50.0	6	60.0	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	FEM_WHTE	20	1	5.0	3	15.0	3	15.0	9	45.0	4	20.0	13	65.0	16	80.0	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	HISP	12	-	-	-	-	-	-	-	-	-	<5	5	41.7	7	58.3	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	LEP	6	-	-	-	-	-	<5	-	-	-	-	3	50.0	3	50.0	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	MALE	24	-	-	-	-	-	-	-	-	-	<5	8	33.3	11	45.8	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	MALE_BLCK	6	-	-	-	-	-	<5	-	-	-	<5	2	33.3	2	33.3	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	MALE_WHTE	14	3	21.4	3	21.4	2	14.3	5	35.7	1	7.1	6	42.9	8	57.1	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	NOT_EDS	32	8	25.0	4	12.5	3	9.4	14	43.8	3	9.4	17	53.1	20	62.5	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	NOT_LEP	52	9	17.3	11	21.2	8	15.4	20	38.5	4	7.7	24	46.2	32	61.5	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	NOT_SWD	44	7	15.9	6	13.6	6	13.6	20	45.5	5	11.4	25	56.8	31	70.5	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	SWD	14	-	-	-	-	-	-	-	-	-	<5	2	14.3	4	28.6	
110444	Woodfin Elementary	0K-05	EOG	03	ALL	WHTE	34	4	11.8	6	17.6	5	14.7	14	41.2	5	14.7	19	55.9	24	70.6	
110444	Woodfin Elementary	0K-05	EOG	03	RG	AIG	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	EOG	03	RG	AIG_MATH	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	EOG	03	RG	AIG_READ	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	EOG	03	RG	ALL	56	11	19.6	11	19.6	8	14.3	21	37.5	5	8.9	26	46.4	34	60.7	
110444	Woodfin Elementary	0K-05	EOG	03	RG	BLCK	8	-	-	-	-	-	-	-	-	-	<5	3	37.5	4	50.0	
110444	Woodfin Elementary	0K-05	EOG	03	RG	EDS	24	3	12.5	7	29.2	5	20.8	7	29.2	2	8.3	9	37.5	14	58.3	
110444	Woodfin Elementary	0K-05	EOG	03	RG	FEM	34	6	17.6	4	11.8	5	14.7	15	44.1	4	11.8	19	55.9	24	70.6	
110444	Woodfin Elementary	0K-05	EOG	03	RG	FEM_HISP	10	-	-	-	-	-	-	-	-	-	<5	5	50.0	6	60.0	
110444	Woodfin Elementary	0K-05	EOG	03	RG	FEM_WHTE	20	1	5.0	3	15.0	3	15.0	9	45.0	4	20.0	13	65.0	16	80.0	
110444	Woodfin Elementary	0K-05	EOG	03	RG	HISP	12	-	-	-	-	-	-	-	-	-	<5	5	41.7	7	58.3	
110444	Woodfin Elementary	0K-05	EOG	03	RG	LEP	6	-	-	-	-	-	<5	-	-	-	-	3	50.0	3	50.0	
110444	Woodfin Elementary	0K-05	EOG	03	RG	MALE	22	-	-	-	-	-	-	-	-	-	<5	7	31.8	10	45.5	
110444	Woodfin Elementary	0K-05	EOG	03	RG	MALE_BLCK	6	-	-	-	-	-	<5	-	-	-	<5	2	33.3	2	33.3	
110444	Woodfin Elementary	0K-05	EOG	03	RG	MALE_WHTE	12	3	25.0	2	16.7	2	16.7	4	33.3	1	8.3	5	41.7	7	58.3	
110444	Woodfin Elementary	0K-05	EOG	03	RG	NOT_EDS	32	8	25.0	4	12.5	3	9.4	14	43.8	3	9.4	17	53.1	20	62.5	
110444	Woodfin Elementary	0K-05	EOG	03	RG	NOT_LEP	50	9	18.0	10	20.0	8	16.0	19	38.0	4	8.0	23	46.0	31	62.0	
110444	Woodfin Elementary	0K-05	EOG	03	RG	NOT_SWD	44	7	15.9	6	13.6	6	13.6	20	45.5	5	11.4	25	56.8	31	70.5	
110444	Woodfin Elementary	0K-05	EOG	03	RG	SWD	12	-	-	-	-	-	-	-	-	-	<5	1	8.3	3	25.0	
110444	Woodfin Elementary	0K-05	EOG	03	RG	WHTE	32	4	12.5	5	15.6	5	15.6	13	40.6	5	15.6	18	56.3	23	71.9	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	AIG	6	-	<5	-	<5	-	-	-	-	-	-	4	66.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	AIG_MATH	6	-	<5	-	<5	-	-	-	-	-	-	4	66.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	AIG_READ	6	-	<5	-	<5	-	-	-	-	-	-	4	66.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	ALL	46	3	6.5	9	19.6	11	23.9	20	43.5	3	6.5	23	50.0	34	73.9	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	EDS	20	1	5.0	6	30.0	5	25.0	7	35.0	1	5.0	8	40.0	13	65.0	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	FEM	22	-	-	-	-	-	-	-	-	-	<5	10	45.5	15	68.2	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	FEM_HISP	6	-	-	-	-	-	-	-	-	-	<5	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	FEM_WHTE	14	-	<5	-	-	-	-	-	-	-	<5	6	42.9	10	71.4	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	HISP	8	-	-	-	-	-	-	-	-	-	<5	3	37.5	5	62.5	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	MALE	24	-	<5	-	-	-	-	-	-	-	-	13	54.2	19	79.2	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	MALE_WHTE	20	1	5.0	4	20.0	4	20.0	9	45.0	2	10.0	11	55.0	15	75.0	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	NOT_EDS	26	2	7.7	3	11.5	6	23.1	13	50.0	2	7.7	15	57.7	21	80.8	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	NOT_LEP	44	3	6.8	9	20.5	10	22.7	19	43.2	3	6.8	22	50.0	32	72.7	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	NOT_SWD	36	2	5.6	6	16.7	8	22.2	17	47.2	3	8.3	20	55.6	28	77.8	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	SWD	10	-	-	-	-	-	-	-	-	-	<5	3	30.0	6	60.0	
110444	Woodfin Elementary	0K-05	EOG	04	ALL	WHTE	34	-	<5	-	-	-	-	-	-	-	-	17	50.0	25	73.5	
110444	Woodfin Elementary	0K-05	EOG	04	RG	AIG	6	-	<5	-	<5	-	-	-	-	-	-	4	66.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	04	RG	AIG_MATH	6	-	<5	-	<5	-	-	-	-	-	-	4	66.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	04	RG	AIG_READ	6	-	<5	-	<5	-	-	-	-	-	-	4	66.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	04	RG	ALL	42	3	7.1	7	16.7	10	23.8	19	45.2	3	7.1	22	52.4	32	76.2	
110444	Woodfin Elementary	0K-05	EOG	04	RG	EDS	18	1	5.6	4	22.2	5	27.8	7	38.9	1	5.6	8	44.4	13	72.2	
110444	Woodfin Elementary	0K-05	EOG	04	RG	FEM	22	-	-	-	-	-	-	-	-	-	<5	10	45.5	15	68.2	
110444	Woodfin Elementary	0K-05	EOG	04	RG	FEM_HISP	6	-	-	-	-	-	-	-	-	-	<5	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	EOG	04	RG	FEM_WHTE	14	-	<5	-	-	-	-	-	-	-	<5	6	42.9	10	71.4	
110444	Woodfin Elementary	0K-05	EOG	04	RG	HISP	8	-	-	-	-	-	-	-	-	-	<5	3	37.5	5	62.5	
110444	Woodfin Elementary	0K-05	EOG	04	RG	MALE	20	1	5.0	2	10.0	5	25.0	10	50.0	2	10.0	12	60.0	17	85.0	
110444	Woodfin Elementary	0K-05	EOG	04	RG	MALE_WHTE	18	1	5.6	2	11.1	4	22.2	9	50.0	2	11.1	11	61.1	15	83.3	
110444	Woodfin Elementary	0K-05	EOG	04	RG	NOT_EDS	24	2	8.3	3	12.5	5	20.8	12	50.0	2	8.3	14	58.3	19	79.2	
110444	Woodfin Elementary	0K-05	EOG	04	RG	NOT_LEP	40	3	7.5	7	17.5	9	22.5	18	45.0	3	7.5	21	52.5	30	75.0	
110444	Woodfin Elementary	0K-05	EOG	04	RG	NOT_SWD	36	2	5.6	6	16.7	8	22.2	17	47.2	3	8.3	20	55.6	28	77.8	
110444	Woodfin Elementary	0K-05	EOG	04	RG	SWD	6	-	-	-	-	-	-	-	-	-	<5	2	33.3	4	66.7	
110444	Woodfin Elementary	0K-05	EOG	04	RG	WHTE	32	-	<5	-	-	-	-	-	-	-	-	17	53.1	25	78.1	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	AIG	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	AIG_MATH	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	AIG_READ	14	-	<5	-	<5	-	-	-	-	-	-	12	85.7	-	>95	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	ALL	107	17	15.9	21	19.6	19	17.8	42	39.3	8	7.5	50	46.7	69	64.5	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	BLCK	10	2	20.0	2	20.0	1	10.0	4	40.0	1	10.0	5	50.0	6	60.0	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	EDS	49	7	14.3	14	28.6	10	20.4	15	30.6	3	6.1	18	36.7	28	57.1	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	FEM	56	8	14.3	9	16.1	10	17.9	24	42.9	5	8.9	29	51.8	39	69.6	
110444	Woodfin Elementary	0K-05	EOG	GS	ALL	FEM_HISP	16	-	-	-	-	-	-	-	-	-	<5	7	43.8	9	56.3	
