year	unit_code	category_cd	avg_daily_attend_pct	crime_per_c_num	short_susp_per_c_num	long_susp_per_c_num	expelled_per_c_num	ttl_crimes_num	stud_internet_comp_num	lea_avg_daily_attend_pct	lea_crime_per_c_num	lea_short_susp_per_c_num	lea_long_susp_per_c_num	lea_expelled_per_c_num	lea_stud_internet_comp_num	st_avg_daily_attend_pct	st_crime_per_c_num	st_short_susp_per_c_num	st_long_susp_per_c_num	st_expelled_per_c_num	st_stud_internet_comp_num	digital_media_pct	Byod	grades_BYOD	avg_age_media_collection	_1_to_1_access	books_per_student	grades_1_to_1_access	lea_avg_age_media_collection	lea_books_per_student	st_avg_age_media_collection	st_books_per_student	wap_num	wap_per_classroom	lea_wap_num	lea_wap_per_classroom	st_wap_num	st_wap_per_classroom
2015	810385	H	0.982	0.6	6.02	0.6	0		1.06	0.944	1.21	21.19	0.16	0	1.26	0.95	1.3	14.06	0.07	0	1.2	0	NO		_x002E_	YES	0.00	9:10:11:12:Early College	1995	18.00	1999	18.00						
2015	810386	T	0.707	8.08	119.19	0	0		0.8	0.931	8.08	119.19	0	0	1.26	0.952	1.91	13.96	0.07	0	1.2	0	NO		2001	YES	69.00	6:7:8:9:10:11:12	1995	18.00	1999	18.00						
2015	810388	E	0.96	0	0.58	0	0		1.45	0.943	0.11	5.12	0	0	1.26	0.951	0.2	13.8	0.07	0	1.2	0	NO		1994	NO	26.00		1995	18.00	1999	18.00						
2015	810396	E	0.955	0	4.28	0	0		2.78	0.943	0.11	5.12	0	0	1.26	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1996	NO	23.00		1995	18.00	1999	18.00						
2015	810400	E	0.96	0	0.51	0	0		1.11	0.943	0.11	5.12	0	0	1.26	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1991	NO	44.00		1995	18.00	1999	18.00						
2015	810LEA	E								0.943	0.11	5.12	0	0	1.26	0.951	0.2	13.8	0.07	0	1.2								1995	18.00	1999	18.00						
2015	810LEA	H								0.944	1.21	21.19	0.16	0	1.26	0.95	1.3	14.06	0.07	0	1.2								1995	18.00	1999	18.00						
2015	810LEA	M								0.943	0.68	18.46	0	0	1.26	0.951	0.87	14.24	0.07	0	1.2								1995	18.00	1999	18.00						
2015	810LEA	T								0.931	8.08	119.19	0	0	1.26	0.952	1.91	13.96	0.07	0	1.2								1995	18.00	1999	18.00						
2015	81A000	A	0.955	0	1.88	0	0		3.64							0.957	0.71	13.89	0.07	0	1.2	0	NO		1999	NO	15.00				1999	18.00						
2015	81B000	A	0.944	2.15	9.41	0.27	0									0.957	0.71	13.89	0.07	0	1.2																	
2015	820312	E	0.952	0	14.07	0	0		1.11	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.02	NO		2002	NO	19.00		1999	18.00	1999	18.00						
2015	820320	E	0.947	0	0.5	0	0		1.15	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.02	NO		2003	NO	22.00		1999	18.00	1999	18.00						
2015	820324	H	0.97	0.42	1.27	0	0		1.32	0.951	0.6	16.98	0.04	0	1.14	0.95	1.3	14.06	0.07	0	1.2	0	NO		_x002E_	NO	0.00		1999	18.00	1999	18.00						
2015	820340	E	0.96	0	4.26	0	0		1.44	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.02	NO		2003	NO	20.00		1999	18.00	1999	18.00						
2015	820346	E	0.948	0.42	4.37	0	0		1	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		2002	NO	17.00		1999	18.00	1999	18.00						
2015	820347	M	0.952	1.31	36.82	0	0		1	0.951	0.5	25.32	0.05	0	1.14	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		2001	NO	16.00		1999	18.00	1999	18.00						
2015	820348	H	0.938	0.18	9.11	0	0		1.03	0.951	0.6	16.98	0.04	0	1.14	0.95	1.3	14.06	0.07	0	1.2	0.02	NO		1995	NO	10.00		1999	18.00	1999	18.00						
2015	820349	H	0.93	0.2	9.78	0.2	0		0.9	0.951	0.6	16.98	0.04	0	1.14	0.95	1.3	14.06	0.07	0	1.2	0.02	NO		1992	NO	10.00		1999	18.00	1999	18.00						
2015	820350	E	0.955	0	5.36	0.21	0		1.54	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1999	NO	21.00		1999	18.00	1999	18.00						
2015	820352	H	0.956	0.14	15.93	0	0		1.19	0.951	0.6	16.98	0.04	0	1.14	0.95	1.3	14.06	0.07	0	1.2	0.01	NO		1991	NO	9.00		1999	18.00	1999	18.00						
2015	820354	M	0.944	0	9.79	0.15	0		1.48	0.951	0.5	25.32	0.05	0	1.14	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		1999	NO	13.00		1999	18.00	1999	18.00						
2015	820364	E	0.969	0	24.29	0	0		1.63	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1998	NO	31.00		1999	18.00	1999	18.00						
2015	820370	M	0.935	0	31.24	0	0		1.46	0.951	0.5	25.32	0.05	0	1.14	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		2002	NO	25.00		1999	18.00	1999	18.00						
2015	820372	M	0.945	0.96	31.25	0	0		0.95	0.951	0.5	25.32	0.05	0	1.14	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		2000	NO	23.00		1999	18.00	1999	18.00						
2015	820376	E	0.953	0	10.24	0.2	0		1.85	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1998	NO	23.00		1999	18.00	1999	18.00						
2015	820384	E	0.95	0	3.41	0	0		1.5	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		2002	NO	18.00		1999	18.00	1999	18.00						
2015	820385	E	0.956	0	0.4	0	0		0.92	0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		2004	NO	37.00		1999	18.00	1999	18.00						
2015	820388	H	0.95	2.05	40.04	0	0		0.64	0.951	0.6	16.98	0.04	0	1.14	0.95	1.3	14.06	0.07	0	1.2	0.01	NO		1998	NO	19.00		1999	18.00	1999	18.00						
2015	820LEA	E								0.952	0.05	7.37	0.05	0	1.14	0.951	0.2	13.8	0.07	0	1.2								1999	18.00	1999	18.00						
2015	820LEA	H								0.951	0.6	16.98	0.04	0	1.14	0.95	1.3	14.06	0.07	0	1.2								1999	18.00	1999	18.00						
2015	820LEA	M								0.951	0.5	25.32	0.05	0	1.14	0.951	0.87	14.24	0.07	0	1.2								1999	18.00	1999	18.00						
2015	821304	E	0.958	0	10.44	0	0		1.89	0.953	0.07	19.07	0	0	1.89	0.951	0.2	13.8	0.07	0	1.2	0	NO		1998	NO	30.00		1994	19.00	1999	18.00						
2015	821308	H	0.947	0.48	13.75	0	0		1.54	0.953	0.48	13.75	0	0	1.89	0.95	1.3	14.06	0.07	0	1.2	0	NO		1985	NO	10.00		1994	19.00	1999	18.00						
2015	821316	E	0.953	0	21.7	0	0		1.69	0.953	0.07	19.07	0	0	1.89	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1997	NO	34.00		1994	19.00	1999	18.00						
2015	821320	M	0.956	0.67	10.68	0	0		2.29	0.954	0.67	10.68	0	0	1.89	0.951	0.87	14.24	0.07	0	1.2	0.02	NO		1993	NO	12.00		1994	19.00	1999	18.00						
2015	821330	E	0.957	0.23	25.68	0	0		2.59	0.953	0.07	19.07	0	0	1.89	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1996	NO	19.00		1994	19.00	1999	18.00						
2015	821LEA	E								0.953	0.07	19.07	0	0	1.89	0.951	0.2	13.8	0.07	0	1.2								1994	19.00	1999	18.00						
2015	821LEA	H								0.953	0.48	13.75	0	0	1.89	0.95	1.3	14.06	0.07	0	1.2								1994	19.00	1999	18.00						
2015	821LEA	M								0.954	0.67	10.68	0	0	1.89	0.951	0.87	14.24	0.07	0	1.2								1994	19.00	1999	18.00						
2015	830304	M	0.97	3.47	36.11	0	0		0.79	0.967	1.52	30.42	0.08	0	1.04	0.951	0.87	14.24	0.07	0	1.2	0	NO		_x002E_	NO	22.00		2003	17.00	1999	18.00						
2015	830312	E	0.974	0.32	12.54	0	0		0.7	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	4.4	NO		1997	YES	21.00	1:2:3:4:5	2003	17.00	1999	18.00						
2015	830316	T	0.817	10	471.67	1.67	0		0.71	0.96	10	471.67	1.67	0	1.04	0.952	1.91	13.96	0.07	0	1.2	0	NO		_x002E_	YES	0.00	7:8:9:10:11:12	2003	17.00	1999	18.00						
2015	830320	E	0.968	1.74	30.14	0	0		0.85	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	0	NO		1998	NO	21.00		2003	17.00	1999	18.00						
2015	830328	E	0.976	0	5.24	0	0		1.02	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	0	NO		1993	NO	27.00		2003	17.00	1999	18.00						
2015	830336	E	0.974	1.5	37.08	0	0		0.87	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	0.03	NO		1996	YES	31.00	3:04:05	2003	17.00	1999	18.00						
2015	830343	H	0.943	1.83	27.72	0.13	0		1.75	0.968	1.67	24.53	0.11	0	1.04	0.95	1.3	14.06	0.07	0	1.2	0	YES	9:10:11:12	1991	NO	13.00		2003	17.00	1999	18.00						
2015	830344	E	0.978	0	19.66	0	0		0.91	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	0.32			1992		34.00		2003	17.00	1999	18.00						
2015	830348	H	0.99	0.48	0.96	0	0		1.2	0.968	1.67	24.53	0.11	0	1.04	0.95	1.3	14.06	0.07	0	1.2	0	NO		_x002E_	YES	0.00	9:10	2003	17.00	1999	18.00						
2015	830349	M	0.978	0.98	42.75	0.25	0		0.87	0.967	1.52	30.42	0.08	0	1.04	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		1991	NO	20.00		2003	17.00	1999	18.00						
2015	830350	M	0.973	0.21	14.71	0	0		1.24	0.967	1.52	30.42	0.08	0	1.04	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		1999	NO	18.00		2003	17.00	1999	18.00						
2015	830356	E	0.973	0	5.1	0	0		0.66	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	0	NO		_x002E_	YES	21.00	4:05	2003	17.00	1999	18.00						
2015	830360	E	0.967	0.23	9.56	0	0		1.23	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	0	NO		1999	YES	0.00	1:2:3:4:5	2003	17.00	1999	18.00						
2015	830364	E	0.973	0.81	10.54	0	0		1.02	0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2	0	NO		_x002E_	NO	19.00		2003	17.00	1999	18.00						
2015	830LEA	E								0.969	0.53	14.39	0	0	1.04	0.951	0.2	13.8	0.07	0	1.2								2003	17.00	1999	18.00						
2015	830LEA	H								0.968	1.67	24.53	0.11	0	1.04	0.95	1.3	14.06	0.07	0	1.2								2003	17.00	1999	18.00						
2015	830LEA	M								0.967	1.52	30.42	0.08	0	1.04	0.951	0.87	14.24	0.07	0	1.2								2003	17.00	1999	18.00						
2015	830LEA	T								0.96	10	471.67	1.67	0	1.04	0.952	1.91	13.96	0.07	0	1.2								2003	17.00	1999	18.00						
2015	840302	H	0.92	1.14	51.49	0.23	0.23			0.95	1.98	28.48	0.24	0.08	0.99	0.95	1.3	14.06	0.07	0	1.2																	
2015	840303	M	0.95	0.24	69.05	0	0		0.73	0.951	0.34	25.48	0.1	0	0.99	0.951	0.87	14.24	0.07	0	1.2	0.07	NO		2004	YES	18.00	6:07:08	1996	19.00	1999	18.00						
2015	840304	E	0.955	0.35	6.29	0	0		1.63	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1996	NO	28.00		1996	19.00	1999	18.00						
2015	840308	E	0.959	0	6.19	0	0		2.45	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0	NO		_x002E_	NO	20.00		1996	19.00	1999	18.00						
2015	840310	E	0.946	0.49	13.05	0	0		1.57	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		2000	NO	12.00		1996	19.00	1999	18.00						
2015	840312	E	0.962	0	6.07	0	0		1.85	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1996	NO	25.00		1996	19.00	1999	18.00						
2015	840316	E	0.943	0	41.3	0	0		1.1	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1993	NO	20.00		1996	19.00	1999	18.00						
2015	840320	E	0.956	0.23	9.68	0	0		2.14	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1995	NO	24.00		1996	19.00	1999	18.00						
2015	840324	E	0.958	1.15	28.74	0	0		1.67	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1997	NO	28.00		1996	19.00	1999	18.00						
2015	840328	M	0.956	0.39	11.58	0	0		0.7	0.951	0.34	25.48	0.1	0	0.99	0.951	0.87	14.24	0.07	0	1.2	0.02	NO		1996	YES	14.00	6:07:08	1996	19.00	1999	18.00						
2015	840332	H	0.945	3.29	28.89	0	0		0.59	0.95	1.98	28.48	0.24	0.08	0.99	0.95	1.3	14.06	0.07	0	1.2	0.01	NO		1990	YES	26.00	9:10:11:12	1996	19.00	1999	18.00						
2015	840336	E	0.948	0.26	17.45	0	0		2.42	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1995	NO	22.00		1996	19.00	1999	18.00						
2015	840340	E	0.95	0	10.06	0	0		1.97	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1993	NO	31.00		1996	19.00	1999	18.00						
2015	840344	E	0.964	0.89	19.58	0	0		2.29	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1993	NO	26.00		1996	19.00	1999	18.00						
2015	840350	M	0.957	0.27	15.06	0.27	0		0.71	0.951	0.34	25.48	0.1	0	0.99	0.951	0.87	14.24	0.07	0	1.2	0.03	NO		2001	YES	11.00	6:07:08	1996	19.00	1999	18.00						
2015	840356	H	0.938	0.95	21.85	0	0		0.59	0.95	1.98	28.48	0.24	0.08	0.99	0.95	1.3	14.06	0.07	0	1.2	0.02	NO		1994	YES	18.00	9:10:11:12	1996	19.00	1999	18.00						
2015	840358	M	0.948	0.49	17.04	0	0		0.71	0.951	0.34	25.48	0.1	0	0.99	0.951	0.87	14.24	0.07	0	1.2	0.04	NO		2002	YES	16.00	6:07:08	1996	19.00	1999	18.00						
2015	840360	E	0.963	0	5.62	0	0		1.32	0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2	0.03	NO		1998	NO	19.00		1996	19.00	1999	18.00						
2015	840361	H	0.97	0	2	0.5	0		2.94	0.95	1.98	28.48	0.24	0.08	0.99	0.95	1.3	14.06	0.07	0	1.2																	
2015	840368	H	0.944	2.36	13.9	0.5	0		0.67	0.95	1.98	28.48	0.24	0.08	0.99	0.95	1.3	14.06	0.07	0	1.2	0.02	NO		1991	YES	10.00	9:10:11:12	1996	19.00	1999	18.00						
2015	840370	H	0.818	6.06	318.18	0	3.03		0.63	0.95	1.98	28.48	0.24	0.08	0.99	0.95	1.3	14.06	0.07	0	1.2	0	YES	9:12	_x002E_	YES	0.00	9:12	1996	19.00	1999	18.00						
2015	840LEA	E								0.951	0.3	14.74	0	0	0.99	0.951	0.2	13.8	0.07	0	1.2								1996	19.00	1999	18.00						
2015	840LEA	H								0.95	1.98	28.48	0.24	0.08	0.99	0.95	1.3	14.06	0.07	0	1.2								1996	19.00	1999	18.00						
2015	840LEA	I								0.954					0.99	0.956	0.36	13.89	0.07	0	1.2								1996	19.00	1999	18.00						
2015	840LEA	M								0.951	0.34	25.48	0.1	0	0.99	0.951	0.87	14.24	0.07	0	1.2								1996	19.00	1999	18.00						
2015	840LEA	T								0.952					0.99	0.952	1.91	13.96	0.07	0	1.2								1996	19.00	1999	18.00						
2015	84B000	H	0.97	0	0	0	0		2.59							0.95	1.3	14.06	0.07	0	1.2	0	NO		_x002E_	NO	0.00				1999	18.00						
2015	850304	M	0.941	0.14	5.75	0	0		2.71	0.965	0.61	6.21	0	0	1.38	0.951	0.87	14.24	0.07	0	1.2	0	NO		2000	NO	15.00		1997	27.00	1999	18.00						
2015	850308	E	0.984	0	6.35	0	0		0.68	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1998	NO	110.00		1997	27.00	1999	18.00						
2015	850312	E	0.97	0	2.02	0	0		1.49	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1996	NO	45.00		1997	27.00	1999	18.00						
2015	850314	E	0.975	0	1.42	0	0		3.75	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1993	NO	41.00		1997	27.00	1999	18.00						
2015	850316	E	0.984	0.68	8.82	0	0		1.39	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1994	NO	33.00		1997	27.00	1999	18.00						
2015	850320	E	0.985	0	0.52	0	0		1.2	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1995	NO	43.00		1997	27.00	1999	18.00						
2015	850324	T	0.776	5.97	210.45	0	0		0.41	0.961	5.97	210.45	0	0	1.38	0.952	1.91	13.96	0.07	0	1.2	0	NO		1992	YES	10.00	9:10:11:12	1997	27.00	1999	18.00						
2015	850328	E	0.992	0	2.31	0	0		1	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1998	NO	51.00		1997	27.00	1999	18.00						
2015	850332	H	0.95	2.23	14.89	0	0		1.22	0.961	1	8.58	0.05	0	1.38	0.95	1.3	14.06	0.07	0	1.2	0	NO		1999	NO	21.00		1997	27.00	1999	18.00						
2015	850336	E	0.951	0	2.44	0	0		1.33	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		_x002E_	NO	44.00		1997	27.00	1999	18.00						
2015	850338	M	0.978	0.93	4.04	0	0		1.5	0.965	0.61	6.21	0	0	1.38	0.951	0.87	14.24	0.07	0	1.2	0	NO		2000	NO	27.00		1997	27.00	1999	18.00						
2015	850340	E	0.982	0	8.88	0	0		1.3	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1994	NO	50.00		1997	27.00	1999	18.00						
2015	850342	E	0.977	0	1.37	0	0		1.44	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		1998	NO	16.00		1997	27.00	1999	18.00						
2015	850348	E	0.989	0	7.03	0	0		1.7	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0	NO		2001	NO	33.00		1997	27.00	1999	18.00						
2015	850350	M	0.978	1.21	8.74	0	0		1.18	0.965	0.61	6.21	0	0	1.38	0.951	0.87	14.24	0.07	0	1.2	0	NO		1998	NO	27.00		1997	27.00	1999	18.00						
2015	850352	H	0.95	0.98	8.31	0.16	0		1.66	0.961	1	8.58	0.05	0	1.38	0.95	1.3	14.06	0.07	0	1.2	0	NO		1995	NO	19.00		1997	27.00	1999	18.00						
2015	850354	E	0.96	0	1.49	0	0		1.2	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1996	NO	52.00		1997	27.00	1999	18.00						
2015	850356	E	1	0	0.84	0	0		0.91	0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1998	NO	46.00		1997	27.00	1999	18.00						
2015	850358	H	0.942	0.64	7.35	0	0		1.63	0.961	1	8.58	0.05	0	1.38	0.95	1.3	14.06	0.07	0	1.2	0	NO		1996	NO	12.00		1997	27.00	1999	18.00						
2015	850360	H	0.979	0	0	0	0		0.47	0.961	1	8.58	0.05	0	1.38	0.95	1.3	14.06	0.07	0	1.2	0	NO		_x002E_	NO	0.00		1997	27.00	1999	18.00						
2015	850LEA	E								0.962	0.11	3.62	0	0	1.38	0.951	0.2	13.8	0.07	0	1.2								1997	27.00	1999	18.00						
2015	850LEA	H								0.961	1	8.58	0.05	0	1.38	0.95	1.3	14.06	0.07	0	1.2								1997	27.00	1999	18.00						
2015	850LEA	M								0.965	0.61	6.21	0	0	1.38	0.951	0.87	14.24	0.07	0	1.2								1997	27.00	1999	18.00						
2015	850LEA	T								0.961	5.97	210.45	0	0	1.38	0.952	1.91	13.96	0.07	0	1.2								1997	27.00	1999	18.00						
2015	860302	E	0.952	0.56	1.69	0	0		0.86	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.22	YES	PreK:K:1:2:3:4:5	1997	YES	32.00	4:05	2001	19.00	1999	18.00						
2015	860306	M	0.953	1.26	12.13	0	0		0.67	0.948	1.07	16.79	0	0	0.85	0.951	0.87	14.24	0.07	0	1.2	0.01	YES	6:07:08	1999	YES	19.00	6:07:08	2001	19.00	1999	18.00						
2015	860308	E	0.956	0	0.3	0	0		0.65	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		1998	NO	28.00		2001	19.00	1999	18.00						
2015	860312	E	0.968	0	0.53	0	0		0.89	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.02	YES	PreK:1:2:3:4:5	2002	NO	26.00		2001	19.00	1999	18.00						
2015	860316	H	0.932	0.48	10.78	0.16	0		3.09	0.944	1.36	9.63	0.19	0	0.85	0.95	1.3	14.06	0.07	0	1.2	0.06	YES	9:10:11:12	2001	YES	11.00	9:10:11:12	2001	19.00	1999	18.00						
2015	860320	E	0.96	0	0	0	0		0.72	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0	NO		1999	NO	0.00		2001	19.00	1999	18.00						
2015	860324	E	0.954	0	1.83	0	0		1	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.01	NO		2000	NO	24.00		2001	19.00	1999	18.00						
2015	860326	M	0.951	1.09	7.92	0	0		0.62	0.948	1.07	16.79	0	0	0.85	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		1995	YES	31.00	6:07:08	2001	19.00	1999	18.00						
2015	860330	M	0.945	0.26	23.56	0	0		0.54	0.948	1.07	16.79	0	0	0.85	0.951	0.87	14.24	0.07	0	1.2	0.01	YES	6:07:08	2001	YES	23.00	6:07:08	2001	19.00	1999	18.00						
2015	860332	E	0.96	0	5.11	0	0		0.7	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0	NO		1997	NO	38.00		2001	19.00	1999	18.00						
2015	860336	H	0.924	1.71	12.44	0.46	0		0.9	0.944	1.36	9.63	0.19	0	0.85	0.95	1.3	14.06	0.07	0	1.2	0.01	YES	9:10:11:12	2005	YES	13.00	9:10:11:12	2001	19.00	1999	18.00						
2015	860339	E	0.955	0	0	0	0		1.44	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.99	NO		2006	YES	0.00	5	2001	19.00	1999	18.00						
2015	860340	M	0.945	1.42	24.14	0	0		0.82	0.948	1.07	16.79	0	0	0.85	0.951	0.87	14.24	0.07	0	1.2	0.01	NO		_x002E_	YES	21.00	6:07:08	2001	19.00	1999	18.00						
2015	860344	E	0.96	0	0	0	0		1.2	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.02	NO		2005	NO	21.00		2001	19.00	1999	18.00						
2015	860348	E	0.962	0	0.35	0	0		0.63	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.05	YES	5	2000	NO	33.00		2001	19.00	1999	18.00						
2015	860352	H	0.927	1.67	9.11	0	0		0.7	0.944	1.36	9.63	0.19	0	0.85	0.95	1.3	14.06	0.07	0	1.2	0.01	YES		2000	YES	12.00		2001	19.00	1999	18.00						
2015	860354	H	0.97	1.39	1.94	0	0		0.94	0.944	1.36	9.63	0.19	0	0.85	0.95	1.3	14.06	0.07	0	1.2	0	YES	9:10:11:12:Early College	_x002E_	YES	0.00	9:10:11:12:Early College	2001	19.00	1999	18.00						
2015	860356	E	0.943	0	6.09	0	0		0.82	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0.2	NO		2000	NO	51.00		2001	19.00	1999	18.00						
2015	860360	E	0.964	0	3.05	0	0		1.12	0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2	0	NO		1999	NO	23.00		2001	19.00	1999	18.00						
2015	860LEA	E								0.947	0.05	1.46	0	0	0.85	0.951	0.2	13.8	0.07	0	1.2								2001	19.00	1999	18.00						
2015	860LEA	H								0.944	1.36	9.63	0.19	0	0.85	0.95	1.3	14.06	0.07	0	1.2								2001	19.00	1999	18.00						
2015	860LEA	M								0.948	1.07	16.79	0	0	0.85	0.951	0.87	14.24	0.07	0	1.2								2001	19.00	1999	18.00						
2015	861304	E	0.989	0	2.02	0	0		1.28	0.978	0	2.02	0	0	1.01	0.951	0.2	13.8	0.07	0	1.2	0.04	YES	K:1:2:3:4:5:6	_x002E_	NO	24.00		_x002E_	18.00	1999	18.00						
2015	861308	H	0.967	0	4.1	0	0		0.78	0.976	0	4.1	0	0	1.01	0.95	1.3	14.06	0.07	0	1.2	0	YES	9:10:11:12	_x002E_	NO	18.00		_x002E_	18.00	1999	18.00						
2015	861312	M	0.962	0	3.24	0	0		0.93	0.974	0	3.24	0	0	1.01	0.951	0.87	14.24	0.07	0	1.2	0	YES	7:08	_x002E_	NO	0.00		_x002E_	18.00	1999	18.00						
2015	861LEA	E								0.978	0	2.02	0	0	1.01	0.951	0.2	13.8	0.07	0	1.2								_x002E_	18.00	1999	18.00						
2015	861LEA	H								0.976	0	4.1	0	0	1.01	0.95	1.3	14.06	0.07	0	1.2								_x002E_	18.00	1999	18.00						
2015	861LEA	M								0.974	0	3.24	0	0	1.01	0.951	0.87	14.24	0.07	0	1.2								_x002E_	18.00	1999	18.00						
2015	862308	E	0.942	2.49	8.86	0	0		1.09	0.951	1.29	5.6	0	0	0.8	0.951	0.2	13.8	0.07	0	1.2	0	NO		1989	NO	15.00		1991	17.00	1999	18.00						
2015	862310	E	0.955	0	2.08	0	0		0.81	0.951	1.29	5.6	0	0	0.8	0.951	0.2	13.8	0.07	0	1.2	0	NO		1990	NO	21.00		1991	17.00	1999	18.00						
2015	862312	H	0.954	0.57	8.22	0	0		0.84	0.951	0.57	8.22	0	0	0.8	0.95	1.3	14.06	0.07	0	1.2	0	NO		1993	NO	9.00		1991	17.00	1999	18.00						
2015	862316	M	0.954	0.51	10.71	0	0		0.6	0.952	0.51	10.71	0	0	0.8	0.951	0.87	14.24	0.07	0	1.2	0	NO		1993	YES	28.00	6:07:08	1991	17.00	1999	18.00						
2015	862LEA	E								0.951	1.29	5.6	0	0	0.8	0.951	0.2	13.8	0.07	0	1.2								1991	17.00	1999	18.00						
2015	862LEA	H								0.951	0.57	8.22	0	0	0.8	0.95	1.3	14.06	0.07	0	1.2								1991	17.00	1999	18.00						
