year	unit_code	szip_ad	type_cd	closed_ind	new_ind	category_cd	grade_range_cd	calendar_type_txt	sna_pgm_type_cd	school_type_txt	calendar_only_txt	title1_type_cd	clp_ind	focus_clp_ind	summer_program_ind	asm_no_spg_ind	no_data_spg_ind	esea_status	student_num	lea_avg_student_num	st_avg_student_num	Grad_project_status	stem
2014	590LEA	28752	P	0	0	I														453	454		
2014	590LEA	28752	P	0	0	E														436	496		
2014	600300	28212	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							1230	716	496		
2014	600301	28212	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	1157	1055	665		
2014	600302	28277	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2513	1511	837	Y	
2014	600305	28078	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								876	1055	665		
2014	600308	28208	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							483	716	496		
2014	600311	28208	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							578	751	454		
2014	600312	28031	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2231	1511	837	Y	
2014	600313	28031	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1574	1055	665		
2014	600314	28227	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								904	716	496		
2014	600316	28208	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								615	716	496		
2014	600317	28214	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							926	1055	665		
2014	600318	28214	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							708	716	496		
2014	600319	28278	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							646	751	454		
2014	600322	28210	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								746	716	496		
2014	600328	28078	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								629	716	496		
2014	600329	28215	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							680	716	496		
2014	600333	28226	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1045	1055	665		
2014	600334	28215	P	0	0	H	11-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								203	1511	837	Y	
2014	600335	28205	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	559	716	496		
2014	600336	28205	P	0	0	E	PK-6	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								254	716	496		
2014	600338	28227	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								658	716	496		
2014	600341	28215	P	0	0	T	6-11	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	963	701	259		
2014	600344	28209	P	0	0	I	K-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								715	751	454		
2014	600345	28277	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1645	1055	665		
2014	600346	28031	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								586	716	496		
2014	600349	28211	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								817	716	496		
2014	600351	28214	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							738	1055	665		
2014	600352	28105	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								709	716	496		
2014	600353	28105	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								844	1055	665		
2014	600357	28036	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								722	716	496		
2014	600361	28105	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2043	1511	837	Y	
2014	600362	28269	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								805	716	496		
2014	600364	28203	P	0	0	A	K-12	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y							675	323	442	Y	
2014	600365	28215	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							606	716	496		
2014	600367	28203	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								613	716	496		
2014	600368	28202	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y							547	716	496		
2014	600369	28278	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								699	716	496		
2014	600374	28206	P	0	0	I	PK-8	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y						P	617	751	454		
2014	600377	28212	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1807	1511	837	Y	
2014	600379	28207	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								461	716	496		
2014	600381	28205	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							889	1055	665		
2014	600382	28105	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								986	716	496		
2014	600383	28277	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1135	716	496		
2014	600384	28204	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								534	716	496		
2014	600385	28277	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								729	716	496		
2014	600386	28205	P	0	0	T	6-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	159	701	259	Y	
2014	600392	28277	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1026	716	496		
2014	600394	28078	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1139	1055	665		
2014	600397	28205	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							1353	1511	837	Y	
2014	600398	28212	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							599	716	496		
2014	600399	28211	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1449	1055	665		
2014	600405	28208	P	0	0	H	9-12	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y							1599	1511	837	Y	
2014	600406	28277	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								900	716	496		
2014	600410	28215	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							998	716	496		
2014	600411	28269	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1193	716	496		
2014	600412	28213	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							946	716	496		
2014	600413	28205	P	0	0	E	PK-6	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								232	716	496		
2014	600414	28206	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							504	716	496		
2014	600415	28078	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1626	1511	837	Y	
2014	600416	28216	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	599	716	496		
2014	600418	28269	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								701	716	496		
2014	600420	28078	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								778	716	496		
2014	600422	28210	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	926	716	496		
2014	600424	28212	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	816	716	496		
2014	600426	28227	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2207	1511	837	Y	
2014	600428	28262	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							1137	1055	665		
2014	600429	28262	P	0	0	I	K-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								1134	751	454		
2014	600431	28277	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1107	1055	665		
2014	600432	28215	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							807	716	496		
2014	600433	28031	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1072	716	496		
2014	600434	28273	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								669	1055	665		
2014	600436	28273	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								645	716	496		
2014	600437	28277	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								854	716	496		
2014	600438	28270	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								635	716	496		
2014	600439	28206	P	0	0	A	4-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar	Y						P	274	323	442	Y	
2014	600440	28227	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							803	716	496		
2014	600442	28078	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1076	716	496		
2014	600444	28078	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								499	716	496		
2014	600445	28269	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2257	1511	837	Y	
2014	600446	28262	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								861	716	496		
2014	600447	28105	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								981	716	496		
2014	600448	28213	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							1056	1055	665		
2014	600449	28277	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								517	716	496		
2014	600450	28212	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							765	1055	665		
2014	600451	28270	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								502	716	496		
2014	600453	28205	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							728	716	496		
2014	600454	28202	P	1	0	A	PK-13	Special Education, Traditional Calendar	S	Special Education	Traditional Calendar								233	323	442	Y	
2014	600455	28105	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1235	1055	665		
2014	600457	28227	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1665	1511	837	Y	
2014	600459	28210	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							614	716	496		
2014	600461	28216	P	1	0	A	K-13	Special Education, Traditional Calendar	S	Special Education	Traditional Calendar	Y						P	109	323	442	Y	
2014	600462	28216	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								664	716	496		
2014	600463	28214	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								642	716	496		
2014	600464	28207	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								730	716	496		
2014	600466	28209	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2734	1511	837	Y	
2014	600468	28262	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	871	716	496		
2014	600471	28217	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							650	716	496		
2014	600474	28213	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							730	716	496		
2014	600478	28215	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	718	716	496		
2014	600479	28227	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								773	1055	665		
2014	600480	28078	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1723	1511	837	Y	
2014	600481	28215	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	800	1055	665		
2014	600482	28216	P	0	0	T	6-12	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								980	701	259	Y	
2014	600485	28216	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							687	716	496		
2014	600488	28216	P	0	0	I	K-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y							523	751	454		
2014	600489	28208	P	0	0	I	PK-8	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y							805	751	454		
2014	600491	28226	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								699	716	496		
2014	600492	28209	P	0	0	E	PK-6	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								436	716	496		
2014	600494	28214	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							542	716	496		
2014	600496	28208	P	0	0	H	9-12	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								1578	1511	837	Y	
2014	600497	28204	P	0	0	M	6-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								959	1055	665		
2014	600498	28206	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								146	1511	837	Y	
2014	600500	28134	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								774	716	496		
2014	600501	28210	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	560	716	496		
2014	600503	28212	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	834	716	496		
2014	600507	28277	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								839	716	496		
2014	600508	28270	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1959	1511	837	Y	
2014	600509	28210	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								955	1055	665		
2014	600512	28211	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							620	716	496		
2014	600513	28211	P	0	0	M	6-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								1189	1055	665		
2014	600514	28269	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	1119	1055	665		
2014	600516	28215	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								749	716	496		
2014	600517	28208	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							791	751	454		
2014	600518	28269	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1443	1055	665		
2014	600519	28209	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							402	716	496		
2014	600520	28209	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	685	1055	665		
2014	600521	28262	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								874	716	496		
2014	600522	28211	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								832	716	496		
2014	600527	28205	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							438	716	496		
2014	600530	28211	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								809	716	496		
2014	600532	28217	P	0	0	I	K-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								1352	751	454		
2014	600534	28210	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								658	716	496		
2014	600535	28210	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2696	1511	837	Y	
2014	600537	28277	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								887	1055	665		
2014	600538	28273	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1416	1055	665		
2014	600546	28269	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							522	716	496		
2014	600549	28273	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								730	716	496		
2014	600550	28134	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							620	716	496		
2014	600553	28208	P	0	0	I	PK-8	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y							782	751	454		
2014	600557	28078	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								524	716	496		
2014	600558	28078	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								600	716	496		
2014	600562	28214	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							787	716	496		
2014	600565	28216	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y							429	716	496		
2014	600566	28262	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							681	716	496		
2014	600571	28202	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								568	716	496		
2014	600574	28206	P	0	0	I	PK-8	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y						P	501	751	454		
2014	600576	28216	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	1628	1511	837	Y	
2014	600577	28208	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							571	751	454		
2014	600579	28214	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	1866	1511	837	Y	
2014	600586	28269	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							847	716	496		
2014	600587	28205	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	902	716	496		
2014	600588	28278	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								992	716	496		
2014	600589	28205	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							686	716	496		
2014	600590	28273	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								860	716	496		
2014	600592	28262	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							1637	1511	837	Y	
2014	600693	28273	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								504	1511	837	Y	
2014	600694	28273	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								531	1511	837	Y	
2014	600695	28273	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								394	1511	837	Y	
2014	600696	28273	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								379	1511	837	Y	
2014	600697	28273	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								492	1511	837	Y	
2014	600LEA	28202	P	0	0	T														701	259		
2014	600LEA	28202	P	0	0	M														1055	665		
2014	600LEA	28202	P	0	0	I														751	454		
2014	600LEA	28202	P	0	0	H														1511	837		
2014	600LEA	28202	P	0	0	E														716	496		
2014	600LEA	28202	P	0	0	A														323	442		
2014	60A000	28204	C	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							146		496		
2014	60B000	28206	C	0	0	I	K-8	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y							943		454		
2014	60C000	28210	C	0	0	A	K-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	322		442	N	
2014	60D000	28078	C	0	0	T	5-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1579		259	N	
2014	60F000	28217	C	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								366		454		
2014	60G000	28227	C	0	0	A	K-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							1224		442	N	
2014	60H000	28213	C	0	0	H	9-12	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y						P	179		837	N	
2014	60I000	28036	C	0	0	A	K-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1294		442	Y	
2014	60J000	28105	C	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								648		454		
2014	60K000	28211	C	0	0	T	6-10	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								329		259		
2014	60L000	28215	C	0	0	M	5-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							357		665		
2014	60M000	28262	C	0	0	E	K-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								439		496		
2014	60N000	28208	C	0	0	E	K-3	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							104		496		
2014	60P000	28205	C	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							208		496		
2014	60Q000	28208	C	0	0	E	K-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								100		496		
2014	610302	28705	P	0	0	M	5-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							259	276	665		
2014	610310	28777	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							256	270	496		
2014	610320	28705	P	0	0	E	K-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							280	270	496		
2014	610322	28777	P	0	0	E	K-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							273	270	496		
2014	610326	28777	P	0	0	M	6-9	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	292	276	665		
2014	610332	28777	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								88	296	837	N	
2014	610334	28705	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								504	296	837	Y	
2014	610LEA	28705	P	0	0	M														276	665		
2014	610LEA	28705	P	0	0	H														296	837		
2014	610LEA	28705	P	0	0	E														270	496		
2014	620310	27371	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar								50	50	259	N	
2014	620312	27229	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							325	315	496		
2014	620314	27209	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								523	506	665		
2014	620316	27209	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								602	583	837	N	
2014	620318	27209	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							480	315	496		
2014	620324	27306	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							301	315	496		
2014	620330	27371	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						RF	261	315	496		
2014	620334	27356	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							231	315	496		
2014	620336	27371	P	0	0	E	PK-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							289	315	496		
2014	620339	27306	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								489	506	665		
2014	620340	27306	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								564	583	837	N	
2014	620LEA	27371	P	0	0	T														50	259		
2014	620LEA	27371	P	0	0	M														506	665		
2014	620LEA	27371	P	0	0	H														583	837		
2014	620LEA	27371	P	0	0	E														315	496		
2014	630304	28315	P	0	0	E	PK-2	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							319	447	496		
2014	630308	28315	P	0	0	E	3-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							311	447	496		
2014	630312	28326	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							253	447	496		
2014	630316	28327	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							419	447	496		
2014	630317	28327	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								416	564	665		
2014	630320	27325	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							226	564	665		
2014	630324	28327	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								635	447	496		
2014	630328	27208	P	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							301	338	454		
2014	630330	28327	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar							P	25	25	259	N	
2014	630331	28326	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								566	564	665		
2014	630332	27325	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								593	1312	837	N	
2014	630336	28387	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								2106	1312	837	N	
2014	630342	28374	P	0	0	E	K-5	Regular School, Traditional Calendar plus Year-Round Calendar	X	Regular School	Traditional Calendar plus Year-Round Calendar								510	447	496		
2014	630348	27325	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							450	447	496		
2014	630350	28315	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								769	564	665		
2014	630352	28387	P	0	0	E	PK-2	Regular School, Traditional Calendar plus Year-Round Calendar	X	Regular School	Traditional Calendar plus Year-Round Calendar	Y							465	447	496		
2014	630356	28387	P	0	0	E	3-5	Regular School, Traditional Calendar plus Year-Round Calendar	X	Regular School	Traditional Calendar plus Year-Round Calendar	Y						F	416	447	496		
2014	630360	28326	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1236	1312	837	N	
2014	630364	28394	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							631	447	496		
2014	630368	27376	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							397	447	496		
2014	630373	27376	P	0	0	E	K-5	Regular School, Traditional Calendar plus Year-Round Calendar	X	Regular School	Traditional Calendar plus Year-Round Calendar	Y							552	447	496		
2014	630374	27376	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								841	564	665		
2014	630376	27341	P	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							375	338	454		
2014	630LEA	28327	P	0	0	T														25	259		
2014	630LEA	28327	P	0	0	M														564	665		
2014	630LEA	28327	P	0	0	I														338	454		
2014	630LEA	28327	P	0	0	H														1312	837		
2014	630LEA	28327	P	0	0	E														447	496		
