LEA,LEAname,SchoolCode,SchoolName,OfficialSchoolName,GradeLevelCurrent,SchoolType,SchoolProgramType,SchoolYear
600,Charlotte-Mecklenburg Schools,600406,Hawk Ridge Elementary,Hawk Ridge Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600410,Hickory Grove Elementary,Hickory Grove Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600411,Highland Creek Elementary,Highland Creek Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600412,Hidden Valley Elementary,Hidden Valley Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600413,Highland Mill Montessori,Highland Mill Montessori Elementary,PK:KG:01:02:03:04:05:06,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600414,Highland Renaissance Academy,Highland Renaissance Academy,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600415,Hopewell High,Hopewell High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600416,Hornets Nest Elementary,Hornets Nest Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600418,Croft Community Elementary,Croft Community School,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600420,Huntersville Elementary,Huntersville Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600422,Huntingtowne Farms Elementary,Huntingtowne Farms Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600424,Idlewild Elementary,Idlewild Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600426,Independence High,Independence High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600428,James Martin Middle,James Martin Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600429,Morehead STEM Academy,John Motley Morehead STEM Academy,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600431,Jay M Robinson Middle,Jay M Robinson Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600432,Joseph W Grier Academy,Joseph W Grier Academy,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600433,J.V. Washam Elementary,J.V. Washam Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600434,Kennedy Middle,Robert F. Kennedy Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600436,Lake Wylie Elementary,Lake Wylie Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600437,Ballantyne Elementary,Ballantyne Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600438,Lansdowne Elementary,Lansdowne Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600439,Turning Point Academy,Turning Point Academy,04:05:06:07:08:09:10:11:12,Alternative Education,None,2013-14
600,Charlotte-Mecklenburg Schools,600440,Lebanon Road Elementary,Lebanon Road Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600442,Blythe Elementary,Legette Blythe Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600444,Long Creek Elementary,Long Creek Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600445,Mallard Creek High,Mallard Creek High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600446,Mallard Creek Elementary,Mallard Creek Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600447,Matthews Elementary,Matthews Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600448,Martin Luther King Jr Middle,"Martin Luther King, Jr. Middle",06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600449,McAlpine Elementary,McAlpine Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600450,McClintock Middle,McClintock Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600451,McKee Road Elementary,McKee Road Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600453,Merry Oaks Elementary,Merry Oaks Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600454,Metro School,Metro School,P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12:13,Exceptional Children,None,2013-14
600,Charlotte-Mecklenburg Schools,600455,Mint Hill Middle,Mint Hill Middle School,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600457,Rocky River High,Rocky River High School,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600459,Montclaire Elementary,Montclaire Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600461,Lincoln Heights Academy,Lincoln Heights Academy,KG:01:02:03:04:05:06:07:08:09:10:11:12:13,Exceptional Children,None,2013-14
600,Charlotte-Mecklenburg Schools,600462,Mountain Island Elementary,Mountain Island Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600463,River Oaks Academy,River Oaks Academy,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600464,Myers Park Traditional,Myers Park Traditional Elementary,KG:01:02:03:04:05,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600466,Myers Park High,Myers Park High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600468,Nathaniel Alexander Elementary,Nathaniel Alexander Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600471,Nations Ford Elementary,Nations Ford Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600474,Newell Elementary,Newell Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600478,J H Gunn Elementary,J H Gunn Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600479,Northeast Middle,Northeast Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600480,North Mecklenburg High,North Mecklenburg High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600481,Northridge Middle,Northridge Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600482,Northwest School of the Arts,Northwest School of the Arts,06:07:08:09:10:11:12,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600485,Oakdale Elementary,Oakdale Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600488,Oaklawn Language Academy,Oaklawn Language Academy,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600489,Bruns Academy,Bruns Academy,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600491,Olde Providence Elementary,Olde Providence Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600492,Park Road Montessori,Park Road Montessori,PK:KG:01:02:03:04:05:06,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600494,Paw Creek Elementary,Paw Creek Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600496,Phillip O Berry Academy of Technology,Phillip O. Berry Academy of Technology,09:10:11:12,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600497,Piedmont IB Middle,PIEDMONT OPEN IB MIDDLE SCHOOL,06:07:08,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600498,Performance Learning Center,Performance Learning Center,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
600,Charlotte-Mecklenburg Schools,600500,Pineville Elementary,Pineville Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600501,Pinewood Elementary,Pinewood Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600503,Piney Grove Elementary,Piney Grove Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600507,Providence Spring Elementary,Providence Spring Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600508,Providence High,Providence High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600509,Quail Hollow Middle,Quail Hollow Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600512,Rama Road Elementary,Rama Road Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600513,Randolph Middle,Randolph IB Middle,06:07:08,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600514,Ranson Middle,Ranson Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600516,Reedy Creek Elementary,Reedy Creek Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600517,Reid Park Academy,Reid Park Academy,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600518,Ridge Road Middle,Ridge Road Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600519,Sedgefield Elementary,Sedgefield Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600520,Sedgefield Middle,Sedgefield Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600521,Stoney Creek Elementary,Stoney Creek Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600522,Selwyn Elementary,Selwyn Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600527,Shamrock Gardens Elementary,Shamrock Gardens Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600530,Sharon Elementary,Sharon Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600532,Waddell Language Academy,E E Waddell Language Academy,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600534,Smithfield Elementary,Smithfield Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600535,South Mecklenburg High,South Mecklenburg High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600537,South Charlotte Middle,South Charlotte Middle,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600538,Southwest Middle School,Southwest Middle School,06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600546,Statesville Road Elementary,Statesville Road Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600549,Steele Creek Elementary,Steele Creek Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600550,Sterling Elementary,Sterling Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600553,Thomasboro Academy,Thomasboro Academy,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600557,Torrence Creek Elementary,Torrence Creek Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600558,Grand Oak Elementary,Grand Oak Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600562,Tuckaseegee Elementary,Tuckaseegee Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600565,University Park Creative Arts,University Park Creative Arts,KG:01:02:03:04:05,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600566,University Meadows Elementary,University Meadows Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600571,Irwin Academic Center,Irwin Academic Center,KG:01:02:03:04:05,Regular School,Magnet,2013-14
600,Charlotte-Mecklenburg Schools,600574,Walter G Byers School,Walter G. Byers School,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600576,West Charlotte High,West Charlotte High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600577,Westerly Hills Academy,Westerly Hills Academy,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600579,West Mecklenburg High,West Mecklenburg High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600586,Winding Springs Elementary,Winding Springs Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600587,Windsor Park Elementary,Windsor Park Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600588,Winget Park Elementary,Winget Park Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600589,Winterfield Elementary,Winterfield Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600590,River Gate Elementary,River Gate Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600592,Vance High,Zebulon B Vance High,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600693,Olympic High - Renaissance School,Renaissance High School at Olympic,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600694,Olympic High-Math Eng Tech Science,"School of Math, Engineering, Technology & Science at Olympic",09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600695,"Olympic High - Intl Study, Global Econ",International Studies and Global Economics at Olympic,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600696,Olympic High -Intl Bus and Comm Studies,International Business and Communication Studies at Olympic ,09:10:11:12,Regular School,None,2013-14
600,Charlotte-Mecklenburg Schools,600697,Olympic High - Biotech Health Pub Admin,"School of Biotechnology, Health & Public Admin. at Olympic",09:10:11:12,Regular School,None,2013-14
610,Mitchell County Schools,610302,Bowman Middle,Bowman Middle,05:06:07:08,Regular School,None,2013-14
610,Mitchell County Schools,610310,Deyton Elementary,Deyton Elementary,03:04:05,Regular School,None,2013-14
610,Mitchell County Schools,610320,Gouge Elementary,Gouge Elementary,KG:01:02:03:04,Regular School,None,2013-14
610,Mitchell County Schools,610322,Greenlee Primary,Greenlee Primary,KG:01:02,Regular School,None,2013-14
610,Mitchell County Schools,610326,Harris Middle,Harris Middle,06:07:08:09,Regular School,None,2013-14
610,Mitchell County Schools,610332,Mayland Early College,Mayland Early College,09:10:11:12:13,Regular School,Early College,2013-14
610,Mitchell County Schools,610334,Mitchell High,Mitchell High,09:10:11:12,Regular School,None,2013-14
620,Montgomery County Schools,620310,Montgomery Learning Academy,Montgomery Learning Academy,06:07:08:09:10:11:12,Alternative Education,None,2013-14
620,Montgomery County Schools,620312,Candor Elementary,Candor Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
620,Montgomery County Schools,620314,East Middle,East Middle,06:07:08,Regular School,None,2013-14
620,Montgomery County Schools,620316,East Montgomery High,East Montgomery High,09:10:11:12,Regular School,None,2013-14
620,Montgomery County Schools,620318,Green Ridge Elementary,Green Ridge Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
620,Montgomery County Schools,620324,Mount Gilead Elementary,Mount Gilead Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
620,Montgomery County Schools,620330,Page Street Elementary,Page Street Elementary,03:04:05,Regular School,None,2013-14
620,Montgomery County Schools,620334,Star Elementary,Star Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
620,Montgomery County Schools,620336,Troy Elementary,Troy Elementary,PK:KG:01:02,Regular School,None,2013-14
620,Montgomery County Schools,620339,West Middle,West Middle,06:07:08,Regular School,None,2013-14
620,Montgomery County Schools,620340,West Montgomery High,West Montgomery High,09:10:11:12,Regular School,None,2013-14
630,Moore County Schools,630304,Aberdeen Primary,Aberdeen Primary School,PK:KG:01:02,Regular School,None,2013-14
630,Moore County Schools,630308,Aberdeen Elementary,Aberdeen Elementary School,03:04:05,Regular School,None,2013-14
630,Moore County Schools,630312,Cameron Elementary,Cameron Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630316,Carthage Elementary,Carthage Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630317,Crain's Creek Middle,Crain's Creek Middle School,06:07:08,Regular School,None,2013-14
630,Moore County Schools,630320,Elise Middle,Elise Middle School,06:07:08,Regular School,None,2013-14
630,Moore County Schools,630324,Sandhills Farm Life Elementary,Sandhills Farm Life Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630328,Highfalls Elementary,Highfalls Elementary School,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
630,Moore County Schools,630330,The Community Learning Center @ Pinckney,The Community Learning Center @ Pinckney,06:07:08:09:10:11:12,Alternative Education,None,2013-14
630,Moore County Schools,630331,New Century Middle,New Century Middle School,06:07:08,Regular School,None,2013-14
630,Moore County Schools,630332,North Moore High,North Moore High School,09:10:11:12,Regular School,None,2013-14
630,Moore County Schools,630336,Pinecrest High,Pinecrest High School,09:10:11:12,Regular School,None,2013-14
630,Moore County Schools,630342,Pinehurst Elementary,Pinehurst Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630348,Robbins Elementary,Robbins Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630350,Southern Middle,Southern Middle School,06:07:08,Regular School,None,2013-14
630,Moore County Schools,630352,Southern Pines Primary,Southern Pines Primary School,PK:KG:01:02,Regular School,None,2013-14
630,Moore County Schools,630356,Southern Pines Elementary,Southern Pines Elementary School,03:04:05,Regular School,None,2013-14
630,Moore County Schools,630360,Union Pines High,Union Pines High School,09:10:11:12,Regular School,None,2013-14
630,Moore County Schools,630364,Vass-Lakeview Elementary,Vass-Lakeview Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630368,West End Elementary,West End Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630373,West Pine Elementary,West Pine Elmentary School,KG:01:02:03:04:05,Regular School,None,2013-14
630,Moore County Schools,630374,West Pine Middle,West Pine Middle School,06:07:08,Regular School,None,2013-14
630,Moore County Schools,630376,Westmoore Elementary,Westmoore Elementary School,KG:01:02:03:04:05:06:07:08,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640302,Fairview Elementary,Fairview Elementary School,PK:KG:01:02,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640304,Bailey Elementary,Bailey Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640306,Baskerville Elementary,Baskerville Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640308,Benvenue Elementary,Benvenue Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640316,Cedar Grove Elementary,Cedar Grove Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640320,Nash Central Middle,Nash Central Middle,06:07:08,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640324,Coopers Elementary,Coopers Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640326,D S Johnson Elementary,D S Johnson Elementary,03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640328,Englewood Elementary,Englewood Elementary,03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640329,G R Edwards Middle,G R Edwards Middle,06:07:08,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640332,M B Hubbard Elementary,M B Hubbard Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640334,J W Parker Middle,J W Parker Middle,06:07:08,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640335,Rocky Mount Middle,Rocky Mount Middle School,06:07:08,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640336,Middlesex Elementary,Middlesex Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640340,Tar River Academy,Tar River Academy,06:07:08:09:10:11:12,Alternative Education,None,2013-14
640,Nash-Rocky Mount Schools,640346,Nash Central High,Nash Central High,09:10:11:12,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640347,NRM Early College High School,NRM Early College High School,09:10:11:12:13,Regular School,Early College,2013-14
640,Nash-Rocky Mount Schools,640348,Nashville Elementary,Nashville Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640350,Northern Nash High,Northern Nash High,09:10:11:12,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640354,O R Pope Elementary,O R Pope Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640358,Red Oak Middle,Red Oak Middle,06:07:08,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640360,Red Oak Elementary,Red Oak Elementary,KG:01:02,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640361,Rocky Mount High,Rocky Mount High,09:10:11:12,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640362,Southern Nash Middle,Southern Nash Middle,06:07:08,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640364,Southern Nash High,Southern Nash High,09:10:11:12,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640376,Spring Hope Elementary,Spring Hope Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640384,Swift Creek Elementary,Swift Creek Elementary,PK:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640396,Williford Elementary,Williford Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
640,Nash-Rocky Mount Schools,640400,Winstead Avenue Elementary,Winstead Avenue Elementary,KG:01:02,Regular School,None,2013-14
650,New Hanover County Schools,650304,Bradley Creek Elementary,Bradley Creek Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650308,Carolina Beach Elementary,Carolina Beach Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650309,Castle Hayne Elementary,Castle Hayne Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650310,Charles P Murray Middle,Charles P Murray Middle,06:07:08,Regular School,None,2013-14
650,New Hanover County Schools,650312,R Freeman Sch of Engineering,R Freeman Sch of Engineering,PK:KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650316,College Park Elementary,College Park Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650323,Edwin A Anderson Elementary,Edwin A Anderson Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650324,Edwin A Alderman Elementary,Edwin A Alderman Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650325,Emma B Trask Middle,Emma B Trask Middle,06:07:08,Regular School,None,2013-14
650,New Hanover County Schools,650326,Emsley A Laney High,Emsley A Laney High,09:10:11:12,Regular School,None,2013-14
650,New Hanover County Schools,650327,Eugene Ashley High,Eugene Ashley High,09:10:11:12,Regular School,None,2013-14
650,New Hanover County Schools,650328,Forest Hills Global Elementary,Forest Hills Global Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650332,Gregory School of Math Science and Tech,"Gregory School of Math, Science, and Technology",KG:01:02:03:04:05,Regular School,Magnet,2013-14
650,New Hanover County Schools,650338,Heyward C Bellamy Elem,Heyward C Bellamy Elem,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650339,Holly Tree Elementary,Holly Tree Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650340,Isaac M Bear High,Isaac M Bear High,09:10:11:12,Regular School,Early College,2013-14
650,New Hanover County Schools,650341,John J Blair Elementary,John J Blair Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650342,John T Hoggard High,John T Hoggard High,09:10:11:12,Regular School,None,2013-14
650,New Hanover County Schools,650343,Holly Shelter Middle,Holly Shelter Middle School,06:07:08,Regular School,None,2013-14
650,New Hanover County Schools,650345,Lake Forest Academy,Lake Forest Academy,KG:01:02:03:04:05:06:07:08,Alternative Education,None,2013-14
650,New Hanover County Schools,650346,Mary C Williams Elementary,Mary C Williams Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650348,Murrayville Elementary,Murrayville Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650350,M C S Noble Middle,M C S Noble Middle,06:07:08,Regular School,None,2013-14
650,New Hanover County Schools,650351,Myrtle Grove Middle,Myrtle Grove Middle,06:07:08,Regular School,None,2013-14
650,New Hanover County Schools,650352,New Hanover High,New Hanover High,09:10:11:12,Regular School,None,2013-14
650,New Hanover County Schools,650353,Dr Hubert Eaton Sr Elem,Dr Hubert Eaton Sr Elem,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650354,Lakeside,Lakeside,06:07:08:09:10:11:12,Alternative Education,None,2013-14
650,New Hanover County Schools,650355,Mary Sidberry Mosley PLC,Mary Sidberry Mosley PLC,09:10:11:12,Alternative Education,None,2013-14
650,New Hanover County Schools,650356,Ogden Elementary,Ogden Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650362,Pine Valley Elementary,Pine Valley Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650364,Roland-Grise Middle,Roland-Grise Middle,06:07:08,Regular School,None,2013-14
650,New Hanover County Schools,650366,Dr John Codington Elem,Dr John Codington Elem,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650368,Sunset Park Elementary,Sunset Park Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650380,Walter L Parsley Elementary,Walter L Parsley Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650384,A H Snipes Academy of Arts/Des,A H Snipes Academy of Arts/Des,KG:01:02:03:04:05,Regular School,None,2013-14
650,New Hanover County Schools,650392,Williston Middle,Williston Middle,06:07:08,Regular School,None,2013-14
650,New Hanover County Schools,650394,Wilmington Early College High,Wilmington Early College High School,09:10:11:12:13,Regular School,Early College,2013-14
650,New Hanover County Schools,650400,Winter Park Model Elementary,Winter Park Model Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
