LEA,SchoolCode,Charter,TotalStudents,LowIncomeStudents,PctLowIncome,SchoolServed,SchoolYear
230,230334,N,253,187,73.91,Y,2015-16
900,900306,N,566,557,98.41,Y,2015-16
580,580316,N,340,216,63.53,Y,2015-16
340,340364,N,1838,632,34.39,N,2015-16
340,340366,N,720,600,83.33,Y,2015-16
560,560316,N,387,297,76.74,Y,2015-16
920,920403,N,661,547,82.75,Y,2015-16
920,920404,N,1383,879,63.56,N,2015-16
360,360390,N,1107,478,43.18,N,2015-16
450,450316,N,959,480,50.05,N,2015-16
470,470332,N,737,490,66.49,Y,2015-16
490,490326,N,821,599,72.96,Y,2015-16
490,490327,N,519,378,72.83,N,2015-16
530,530314,N,685,479,69.93,N,2015-16
550,550320,N,887,269,30.33,N,2015-16
550,550322,N,692,224,32.37,N,2015-16
590,590310,N,726,555,76.45,N,2015-16
600,600377,N,1780,682,38.31,N,2015-16
620,620314,N,500,427,85.4,Y,2015-16
920,920408,N,985,678,68.83,N,2015-16
620,620316,N,607,415,68.37,N,2015-16
491,491303,N,625,239,38.24,Y,2015-16
780,780322,N,666,598,89.79,Y,2015-16
770,770310,N,574,574,100,Y,2015-16
800,800340,N,1006,450,44.73,N,2015-16
810,810340,N,670,248,37.01,N,2015-16
810,810342,N,601,299,49.75,N,2015-16
860,860316,N,630,276,43.81,N,2015-16
900,900308,N,887,679,76.55,N,2015-16
92G,92G000,Y,1135,188,16.56,Y,2015-16
920,920411,N,1426,850,59.61,N,2015-16
920,920410,N,923,660,71.51,N,2015-16
970,970320,N,528,160,30.3,N,2015-16
970,970322,N,424,160,37.74,N,2015-16
995,995324,N,295,183,62.03,Y,2015-16
10,10324,N,1217,470,38.62,N,2015-16
70,70302,N,589,550,93.38,Y,2015-16
740,740336,N,694,448,64.55,Y,2015-16
410,410358,N,1141,481,42.16,N,2015-16
410,410460,N,905,412,45.52,Y,2015-16
760,760318,N,818,490,59.9,N,2015-16
960,960329,N,756,728,96.3,Y,2015-16
960,960330,N,989,518,52.38,N,2015-16
960,960331,N,609,396,65.02,Y,2015-16
590,590306,N,383,383,100,Y,2015-16
10,10326,N,570,570,100,Y,2015-16
340,340368,N,559,559,100,Y,2015-16
600,600379,N,466,95,20.39,N,2015-16
260,260332,N,431,137,31.79,N,2015-16
320,320310,N,592,592,100,Y,2015-16
600,600381,N,955,631,66.07,Y,2015-16
910,910316,N,491,333,67.82,Y,2015-16
110,110451,N,719,538,74.83,Y,2015-16
260,260370,N,667,396,59.37,Y,2015-16
330,330326,N,149,41,27.52,N,2015-16
960,960332,N,167,99,59.28,N,2015-16
241,241308,N,477,466,97.69,Y,2015-16
580,580320,N,156,98,62.82,Y,2015-16
450,450322,N,501,379,75.65,Y,2015-16
350,350316,N,475,371,78.11,Y,2015-16
360,360392,N,577,577,100,Y,2015-16
410,410307,N,410,220,53.66,Y,2015-16
650,650324,N,269,259,96.28,Y,2015-16
650,650323,N,646,277,42.88,Y,2015-16
10,10328,N,643,253,39.35,N,2015-16
680,680324,N,452,274,60.62,Y,2015-16
630,630320,N,215,199,92.56,Y,2015-16
700,700308,N,658,444,67.48,Y,2015-16
600,600382,N,937,56,5.98,N,2015-16
260,260326,N,673,673,100,Y,2015-16
600,600384,N,531,179,33.71,N,2015-16
90,90332,N,391,246,62.92,Y,2015-16
90,90333,N,548,342,62.41,Y,2015-16
861,861304,N,664,291,43.83,Y,2015-16
861,861308,N,400,142,35.5,N,2015-16
861,861312,N,193,91,47.15,N,2015-16
810,810344,N,619,297,47.98,Y,2015-16
20,20308,N,318,173,54.4,Y,2015-16
770,770316,N,205,174,84.88,Y,2015-16
980,980320,N,347,291,83.86,Y,2015-16
980,980324,N,443,232,52.37,N,2015-16
740,740338,N,405,302,74.57,Y,2015-16
10,10340,N,723,203,28.08,N,2015-16
600,600383,N,1125,46,4.09,N,2015-16
650,650325,N,729,325,44.58,Y,2015-16
110,110348,N,429,405,94.41,Y,2015-16
650,650326,N,2078,862,41.48,N,2015-16
92S,92S000,Y,511,0,0,N,2015-16
600,600385,N,764,153,20.03,N,2015-16
840,840312,N,317,149,47,Y,2015-16
420,420324,N,321,321,100,Y,2015-16
640,640328,N,494,494,100,Y,2015-16
110,110352,N,1192,616,51.68,N,2015-16
110,110401,N,989,626,63.3,N,2015-16
920,920412,N,2630,928,35.29,N,2015-16
320,320315,N,571,454,79.51,Y,2015-16
800,800348,N,410,224,54.63,Y,2015-16
92Y,92Y000,Y,238,3,1.26,N,2015-16
410,410491,N,686,67,9.77,N,2015-16
681,681311,N,489,122,24.95,N,2015-16
430,430336,N,262,190,72.52,Y,2015-16
110,110340,N,1240,789,63.63,N,2015-16
110,110342,N,819,607,74.11,N,2015-16
800,800314,N,920,467,50.76,N,2015-16
410,410361,N,340,140,41.18,N,2015-16
110,110422,N,728,381,52.34,Y,2015-16
681,681312,N,546,148,27.11,Y,2015-16
450,450324,N,410,237,57.8,Y,2015-16
650,650327,N,1758,773,43.97,N,2015-16
420,420328,N,322,322,100,Y,2015-16
11A,11A000,Y,437,180,41.19,Y,2015-16
240,240344,N,292,286,97.95,Y,2015-16
32R,32R000,Y,250,43,17.2,N,2015-16
290,290328,N,532,299,56.2,Y,2015-16
780,780324,N,293,261,89.08,Y,2015-16
780,780325,N,748,614,82.09,N,2015-16
780,780326,N,365,365,100,Y,2015-16
110,110356,N,711,340,47.82,Y,2015-16
410,410364,N,418,346,82.78,Y,2015-16
500,500314,N,796,447,56.16,N,2015-16
640,640302,N,456,456,100,Y,2015-16
900,900312,N,556,160,28.78,N,2015-16
770,770318,N,549,507,92.35,Y,2015-16
800,800352,N,422,223,52.84,Y,2015-16
740,740334,N,413,413,100,Y,2015-16
990,990316,N,298,170,57.05,Y,2015-16
39A,39A000,Y,564,63,11.17,N,2015-16
230,230340,N,575,392,68.17,Y,2015-16
760,760320,N,351,167,47.58,N,2015-16
920,920414,N,789,273,34.6,N,2015-16
740,740344,N,751,374,49.8,N,2015-16
740,740340,N,645,426,66.05,N,2015-16
320,320344,N,269,269,100,Y,2015-16
260,260361,N,326,326,100,Y,2015-16
410,410367,N,802,492,61.35,Y,2015-16
980,980336,N,1161,495,42.64,N,2015-16
280,280324,N,372,151,40.59,Y,2015-16
280,280330,N,762,209,27.43,N,2015-16
280,280328,N,633,207,32.7,N,2015-16
600,600368,N,512,293,57.23,Y,2015-16
860,860320,N,265,265,100,Y,2015-16
340,340372,N,867,742,85.58,Y,2015-16
450,450328,N,757,496,65.52,N,2015-16
24B,24B000,Y,92,85,92.39,Y,2015-16
450,450332,N,480,208,43.33,Y,2015-16
410,410370,N,708,163,23.02,N,2015-16
530,530316,N,122,72,59.02,N,2015-16
990,990320,N,251,75,29.88,N,2015-16
990,990322,N,878,347,39.52,N,2015-16
990,990321,N,484,253,52.27,N,2015-16
810,810336,N,448,388,86.61,Y,2015-16
360,360460,N,420,420,100,Y,2015-16
120,120316,N,470,256,54.47,Y,2015-16
650,650328,N,456,330,72.37,Y,2015-16
900,900316,N,914,633,69.26,N,2015-16
980,980338,N,607,418,68.86,N,2015-16
340,340376,N,681,681,100,Y,2015-16
132,132308,N,610,437,71.64,Y,2015-16
920,920417,N,682,272,39.88,Y,2015-16
320,320332,N,707,436,61.67,Y,2015-16
360,360396,N,1149,431,37.51,N,2015-16
920,920413,N,741,479,64.64,Y,2015-16
810,810350,N,407,246,60.44,Y,2015-16
34F,34F000,Y,727,565,77.72,Y,2015-16
510,510340,N,1059,721,68.08,Y,2015-16
510,510342,N,523,328,62.72,Y,2015-16
920,920415,N,713,578,81.07,Y,2015-16
681,681316,N,553,242,43.76,Y,2015-16
11K,11K000,Y,166,75,45.18,Y,2015-16
600,600394,N,1150,212,18.43,N,2015-16
340,340457,N,845,266,31.48,N,2015-16
92F,92F000,Y,1608,167,10.39,N,2015-16
350,350317,N,167,85,50.9,N,2015-16
860,860324,N,583,430,73.76,Y,2015-16
560,560320,N,878,508,57.86,N,2015-16
350,350318,N,459,459,100,Y,2015-16
350,350321,N,969,443,45.72,N,2015-16
350,350324,N,297,237,79.8,Y,2015-16
760,760324,N,461,302,65.51,Y,2015-16
690,690312,N,266,214,80.45,Y,2015-16
132,132312,N,411,349,84.91,Y,2015-16
180,180340,N,1002,355,35.43,N,2015-16
120,120318,N,1110,448,40.36,N,2015-16
60,60322,N,232,169,72.84,Y,2015-16
960,960334,N,255,218,85.49,Y,2015-16
290,290330,N,452,117,25.88,N,2015-16
290,290333,N,494,184,37.25,N,2015-16
920,920416,N,568,246,43.31,Y,2015-16
920,920420,N,819,358,43.71,Y,2015-16
920,920428,N,2087,661,31.67,N,2015-16
920,920424,N,817,419,51.29,N,2015-16
640,640329,N,495,353,71.31,Y,2015-16
740,740358,N,527,298,56.55,Y,2015-16
330,330304,N,755,462,61.19,Y,2015-16
330,330308,N,802,423,52.74,Y,2015-16
390,390320,N,609,266,43.68,N,2015-16
260,260373,N,911,482,52.91,Y,2015-16
140,140324,N,559,475,84.97,Y,2015-16
140,140332,N,607,520,85.67,Y,2015-16
360,360400,N,678,589,86.87,Y,2015-16
980,980340,N,282,219,77.66,Y,2015-16
600,600397,N,1762,1020,57.89,Y,2015-16
920,920436,N,2634,1192,45.25,N,2015-16
10,10347,N,666,380,57.06,Y,2015-16
66A,66A000,Y,1019,503,49.36,Y,2015-16
360,360337,N,169,73,43.2,N,2015-16
660,660320,N,377,305,80.9,Y,2015-16
660,660325,N,210,139,66.19,Y,2015-16
370,370312,N,500,242,48.4,N,2015-16
370,370316,N,314,197,62.74,Y,2015-16
410,410379,N,146,64,43.84,N,2015-16
140,140306,N,36,36,100,Y,2015-16
410,410390,N,124,25,20.16,N,2015-16
550,550316,N,268,230,85.82,Y,2015-16
410,410388,N,511,128,25.05,N,2015-16
430,430340,N,286,212,74.13,Y,2015-16
410,410542,N,479,203,42.38,Y,2015-16
120,120320,N,386,250,64.77,Y,2015-16
320,320316,N,1099,706,64.24,N,2015-16
320,320347,N,334,152,45.51,Y,2015-16
850,850312,N,207,100,48.31,Y,2015-16
340,340380,N,760,760,100,Y,2015-16
410,410382,N,466,154,33.05,N,2015-16
410,410385,N,275,234,85.09,Y,2015-16
30,30308,N,268,182,67.91,Y,2015-16
120,120324,N,433,258,59.58,Y,2015-16
110,110366,N,462,154,33.33,N,2015-16
260,260363,N,253,159,62.85,Y,2015-16
510,510356,N,602,395,65.61,Y,2015-16
450,450339,N,542,178,32.84,N,2015-16
320,320320,N,661,594,89.86,Y,2015-16
681,681320,N,539,144,26.72,Y,2015-16
590,590316,N,416,317,76.2,Y,2015-16
32M,32M000,Y,216,180,83.33,Y,2015-16
960,960335,N,481,481,100,N,2015-16
610,610320,N,270,178,65.93,Y,2015-16
680,680328,N,499,234,46.89,N,2015-16
250,250328,N,292,185,63.36,Y,2015-16
230,230342,N,253,246,97.23,Y,2015-16
10,10348,N,791,606,76.61,N,2015-16
10,10350,N,667,562,84.26,Y,2015-16
600,600558,N,608,35,5.76,N,2015-16
06A,06A000,Y,28,28,100,Y,2015-16
181,181316,N,443,305,68.85,Y,2015-16
150,150308,N,526,198,37.64,Y,2015-16
140,140340,N,632,362,57.28,Y,2015-16
140,140336,N,623,299,47.99,Y,2015-16
800,800356,N,507,320,63.12,Y,2015-16
960,960336,N,470,315,67.02,Y,2015-16
960,960338,N,570,375,65.79,Y,2015-16
390,390322,N,558,319,57.17,N,2015-16
390,390323,N,173,72,41.62,N,2015-16
390,390328,N,169,114,67.46,N,2015-16
680,680327,N,516,225,43.6,N,2015-16
84B,84B000,Y,440,15,3.41,N,2015-16
760,760328,N,480,275,57.29,Y,2015-16
260,260375,N,428,188,43.93,Y,2015-16
260,260357,N,1321,569,43.07,N,2015-16
260,260362,N,1061,538,50.71,N,2015-16
920,920440,N,565,424,75.04,Y,2015-16
780,780328,N,233,233,100,Y,2015-16
920,920439,N,905,105,11.6,N,2015-16
920,920441,N,2403,169,7.03,N,2015-16
620,620318,N,526,449,85.36,Y,2015-16
950,950320,N,401,233,58.1,Y,2015-16
400,400308,N,863,585,67.79,N,2015-16
400,400318,N,452,352,77.88,Y,2015-16
400,400312,N,738,563,76.29,Y,2015-16
400,400315,N,151,106,70.2,N,2015-16
610,610322,N,275,182,66.18,Y,2015-16
41B,41B000,Y,756,48,6.35,Y,2015-16
600,600398,N,670,367,54.78,Y,2015-16
530,530320,N,659,523,79.36,Y,2015-16
960,960340,N,471,337,71.55,Y,2015-16
650,650332,N,401,401,100,Y,2015-16
340,340384,N,638,576,90.28,Y,2015-16
740,740352,N,548,400,72.99,Y,2015-16
410,410394,N,1684,487,28.92,N,2015-16
10,10351,N,615,578,93.98,Y,2015-16
250,250324,N,565,369,65.31,N,2015-16
230,230344,N,351,272,77.49,Y,2015-16
410,410401,N,177,48,27.12,N,2015-16
240,240352,N,163,149,91.41,Y,2015-16
410,410400,N,622,323,51.93,Y,2015-16
410,410397,N,710,313,44.08,Y,2015-16
41C,41C000,Y,254,202,79.53,Y,2015-16
761,761328,N,510,319,62.55,Y,2015-16
740,740360,N,444,310,69.82,Y,2015-16
360,360492,N,614,614,100,Y,2015-16
250,250332,N,932,413,44.31,N,2015-16
700,700310,N,70,61,87.14,N,2015-16
93A,93A000,Y,183,150,81.97,Y,2015-16
111,111304,N,344,248,72.09,Y,2015-16
240,240356,N,211,192,91,Y,2015-16
240,240354,N,396,396,100,Y,2015-16
340,340390,N,721,721,100,Y,2015-16
120,120308,N,125,99,79.2,N,2015-16
770,770328,N,548,458,83.58,Y,2015-16
410,410403,N,302,242,80.13,Y,2015-16
340,340392,N,892,461,51.68,N,2015-16
140,140344,N,276,186,67.39,Y,2015-16
950,950322,N,806,313,38.83,Y,2015-16
600,600405,N,1623,964,59.4,Y,2015-16
820,820340,N,416,367,88.22,Y,2015-16
160,160316,N,57,34,59.65,Y,2015-16
490,490332,N,432,290,67.13,Y,2015-16
430,430346,N,1462,765,52.33,N,2015-16
430,430347,N,1177,670,56.92,N,2015-16
430,430344,N,615,560,91.06,Y,2015-16
130,130355,N,993,548,55.19,N,2015-16
920,920451,N,1080,381,35.28,N,2015-16
810,810360,N,472,216,45.76,Y,2015-16
610,610326,N,257,153,59.53,Y,2015-16
130,130320,N,1196,205,17.14,N,2015-16
130,130312,N,938,109,11.62,N,2015-16
180,180302,N,666,377,56.61,N,2015-16
10,10354,N,629,629,100,Y,2015-16
290,290332,N,533,319,59.85,Y,2015-16
250,250336,N,387,284,73.39,Y,2015-16
250,250340,N,894,395,44.18,N,2015-16
250,250344,N,451,238,52.77,N,2015-16
110,110368,N,401,202,50.37,Y,2015-16
10,10357,N,597,595,99.66,Y,2015-16
10,10353,N,674,333,49.41,N,2015-16
470,470330,N,418,418,100,Y,2015-16
600,600406,N,905,49,5.41,N,2015-16
360,360416,N,149,61,40.94,N,2015-16
600,600386,N,114,64,56.14,Y,2015-16
220,220308,N,604,355,58.77,Y,2015-16
220,220310,N,355,162,45.63,N,2015-16
220,220312,N,415,233,56.14,N,2015-16
410,410464,N,135,56,41.48,N,2015-16
440,440346,N,146,82,56.16,N,2015-16
440,440348,N,492,293,59.55,Y,2015-16
32B,32B000,Y,446,446,100,Y,2015-16
710,710321,N,646,468,72.45,N,2015-16
730,730332,N,610,320,52.46,N,2015-16
900,900318,N,527,160,30.36,N,2015-16
91B,91B000,Y,476,476,100,Y,2015-16
450,450354,N,191,131,68.59,N,2015-16
800,800308,N,71,71,100,Y,2015-16
910,910320,N,534,403,75.47,Y,2015-16
450,450333,N,440,160,36.36,Y,2015-16
450,450334,N,726,275,37.88,N,2015-16
450,450335,N,604,283,46.85,N,2015-16
920,920306,N,1018,270,26.52,N,2015-16
410,410457,N,71,31,43.66,N,2015-16
08A,08A000,Y,300,300,100,Y,2015-16
920,920454,N,901,153,16.98,N,2015-16
920,920445,N,1924,504,26.2,N,2015-16
120,120334,N,530,245,46.23,N,2015-16
920,920444,N,1304,213,16.33,N,2015-16
460,460322,N,113,61,53.98,Y,2015-16
460,460320,N,662,600,90.63,Y,2015-16
460,460318,N,437,418,95.65,Y,2015-16
720,720312,N,389,247,63.5,Y,2015-16
650,650338,N,610,262,42.95,Y,2015-16
140,140348,N,798,443,55.51,N,2015-16
181,181318,N,250,206,82.4,Y,2015-16
600,600410,N,1260,685,54.37,Y,2015-16
181,181322,N,987,468,47.42,N,2015-16
130,130332,N,1550,308,19.87,N,2015-16
130,130346,N,1172,258,22.01,N,2015-16
600,600412,N,1033,748,72.41,Y,2015-16
20,20316,N,492,320,65.04,Y,2015-16
410,410406,N,1384,630,45.52,Y,2015-16
410,410396,N,83,43,51.81,Y,2015-16
920,920443,N,1009,42,4.16,N,2015-16
630,630328,N,296,132,44.59,Y,2015-16
600,600411,N,1117,172,15.4,N,2015-16
10,10312,N,658,239,36.32,N,2015-16
430,430349,N,894,383,42.84,Y,2015-16
430,430351,N,296,153,51.69,N,2015-16
600,600413,N,292,52,17.81,N,2015-16
600,600414,N,552,338,61.23,Y,2015-16
360,360418,N,551,168,30.49,N,2015-16
560,560324,N,358,175,48.88,Y,2015-16
920,920442,N,828,228,27.54,N,2015-16
120,120338,N,337,181,53.71,Y,2015-16
320,320324,N,670,412,61.49,Y,2015-16
450,450336,N,554,374,67.51,Y,2015-16
10,10358,N,586,558,95.22,Y,2015-16
680,680329,N,465,86,18.49,N,2015-16
320,320325,N,1335,849,63.6,N,2015-16
320,320701,N,286,160,55.94,N,2015-16
200,200312,N,189,142,75.13,Y,2015-16
200,200314,N,189,85,44.97,N,2015-16
820,820346,N,491,384,78.21,Y,2015-16
820,820348,N,549,370,67.4,N,2015-16
820,820347,N,453,348,76.82,Y,2015-16
920,920446,N,643,561,87.25,Y,2015-16
470,470312,N,1868,1160,62.1,N,2015-16
360,360426,N,741,480,64.78,N,2015-16
420,420336,N,232,232,100,Y,2015-16
920,920457,N,1162,119,10.24,N,2015-16
920,920458,N,1475,325,22.03,N,2015-16
920,920449,N,818,208,25.43,N,2015-16
920,920450,N,1245,311,24.98,N,2015-16
650,650343,N,714,424,59.38,Y,2015-16
920,920447,N,1150,185,16.09,N,2015-16
920,920455,N,2413,413,17.12,N,2015-16
650,650339,N,529,157,29.68,N,2015-16
320,320328,N,638,553,86.68,Y,2015-16
320,320329,N,229,116,50.66,N,2015-16
340,340398,N,0,0,0,N,2015-16
110,110370,N,490,233,47.55,Y,2015-16
92Q,92Q000,Y,115,87,75.65,Y,2015-16
740,740362,N,725,220,30.34,N,2015-16
260,260368,N,685,405,59.12,N,2015-16
320,320327,N,657,416,63.32,Y,2015-16
760,760329,N,638,273,42.79,N,2015-16
600,600415,N,1613,404,25.05,N,2015-16
140,140307,N,53,53,100,Y,2015-16
600,600416,N,651,331,50.84,Y,2015-16
190,190328,N,387,170,43.93,Y,2015-16
570,570312,N,156,111,71.15,Y,2015-16
260,260700,N,156,79,50.64,N,2015-16
260,260366,N,630,242,38.41,N,2015-16
140,140352,N,757,501,66.18,Y,2015-16
140,140356,N,715,403,56.36,Y,2015-16
10,10360,N,898,740,82.41,N,2015-16
410,410409,N,526,360,68.44,Y,2015-16
920,920448,N,700,311,44.43,Y,2015-16
360,360428,N,1162,890,76.59,N,2015-16
670,670321,N,514,337,65.56,Y,2015-16
670,670322,N,759,361,47.56,N,2015-16
600,600420,N,728,130,17.86,N,2015-16
600,600422,N,925,547,59.14,Y,2015-16
790,790327,N,465,210,45.16,Y,2015-16
800,800360,N,562,562,100,Y,2015-16
830,830320,N,357,252,70.59,Y,2015-16
340,340400,N,437,437,100,Y,2015-16
120,120344,N,272,150,55.15,Y,2015-16
360,360482,N,659,359,54.48,N,2015-16
600,600424,N,955,525,54.97,Y,2015-16
420,420340,N,386,386,100,Y,2015-16
600,600426,N,2306,738,32,N,2015-16
900,900320,N,682,236,34.6,N,2015-16
11C,11C000,Y,350,15,4.29,N,2015-16
60Q,60Q000,Y,750,105,14,N,2015-16
560,560328,N,406,290,71.43,Y,2015-16
111,111332,N,479,192,40.08,Y,2015-16
260,260371,N,352,352,100,Y,2015-16
550,550328,N,499,320,64.13,Y,2015-16
410,410412,N,666,335,50.3,Y,2015-16
600,600571,N,505,79,15.64,N,2015-16
111,111306,N,491,174,35.44,Y,2015-16
650,650340,N,226,83,36.73,N,2015-16
800,800358,N,431,431,100,Y,2015-16
65D,65D000,Y,192,0,0,N,2015-16
360,360430,N,367,136,37.06,N,2015-16
700,700316,N,437,306,70.02,Y,2015-16
320,320309,N,349,202,57.88,N,2015-16
790,790330,N,760,397,52.24,N,2015-16
340,340488,N,337,333,98.81,Y,2015-16
530,530340,N,766,650,84.86,Y,2015-16
600,600478,N,722,415,57.48,Y,2015-16
600,600305,N,857,208,24.27,N,2015-16
130,130315,N,582,104,17.87,N,2015-16
530,530354,N,664,450,67.77,Y,2015-16
190,190332,N,293,163,55.63,Y,2015-16
860,860326,N,364,217,59.62,N,2015-16
250,250348,N,375,327,87.2,Y,2015-16
260,260344,N,233,233,100,Y,2015-16
470,470316,N,283,283,100,Y,2015-16
640,640334,N,282,282,100,Y,2015-16
260,260416,N,279,250,89.61,Y,2015-16
470,470342,N,124,124,100,N,2015-16
390,390324,N,573,374,65.27,N,2015-16
600,600433,N,1010,120,11.88,N,2015-16
260,260318,N,1929,558,28.93,N,2015-16
500,500323,N,135,46,34.07,N,2015-16
500,500324,N,90,90,100,N,2015-16
410,410415,N,520,372,71.54,Y,2015-16
132,132328,N,483,390,80.75,Y,2015-16
670,670323,N,610,363,59.51,Y,2015-16
670,670325,N,902,477,52.88,N,2015-16
670,670324,N,1171,446,38.09,N,2015-16
180,180342,N,514,218,42.41,N,2015-16
410,410355,N,1375,884,64.29,Y,2015-16
320,320338,N,517,365,70.6,N,2015-16
980,980342,N,1211,514,42.44,N,2015-16
310,310352,N,771,469,60.83,N,2015-16
230,230346,N,322,301,93.48,Y,2015-16
600,600428,N,1119,581,51.92,Y,2015-16
250,250350,N,604,487,80.63,Y,2015-16
410,410436,N,325,160,49.23,Y,2015-16
410,410418,N,456,256,56.14,Y,2015-16
410,410421,N,1099,406,36.94,N,2015-16
580,580324,N,239,110,46.03,Y,2015-16
780,780329,N,256,256,100,Y,2015-16
270,270309,N,267,148,55.43,Y,2015-16
130,130316,N,1272,568,44.65,N,2015-16
600,600431,N,1102,62,5.63,N,2015-16
230,230348,N,380,232,61.05,Y,2015-16
340,340403,N,556,170,30.58,N,2015-16
410,410423,N,651,293,45.01,Y,2015-16
920,920452,N,578,212,36.68,N,2015-16
410,410424,N,477,114,23.9,N,2015-16
100,100310,N,443,349,78.78,Y,2015-16
390,390700,N,307,84,27.36,N,2015-16
120,120346,N,691,264,38.21,N,2015-16
390,390336,N,228,155,67.98,Y,2015-16
210,210312,N,646,365,56.5,N,2015-16
70,70327,N,594,522,87.88,Y,2015-16
360,360431,N,419,226,53.94,N,2015-16
650,650341,N,571,266,46.58,Y,2015-16
790,790354,N,925,368,39.78,N,2015-16
260,260369,N,957,309,32.29,N,2015-16
760,760330,N,444,191,43.02,N,2015-16
70,70328,N,537,454,84.54,Y,2015-16
650,650342,N,1719,478,27.81,N,2015-16
410,410451,N,517,220,42.55,Y,2015-16
790,790334,N,279,173,62.01,Y,2015-16
980,980344,N,644,346,53.73,Y,2015-16
410,410427,N,404,229,56.68,Y,2015-16
430,430348,N,650,495,76.15,Y,2015-16
510,510367,N,161,97,60.25,N,2015-16
510,510357,N,47,11,23.4,N,2015-16
110,110372,N,317,315,99.37,Y,2015-16
440,440349,N,357,199,55.74,Y,2015-16
920,920453,N,830,133,16.02,N,2015-16
862,862310,N,458,285,62.23,Y,2015-16
520,520324,N,150,78,52,Y,2015-16
520,520320,N,313,161,51.44,N,2015-16
990,990324,N,309,242,78.32,Y,2015-16
190,190336,N,732,429,58.61,N,2015-16
600,600432,N,863,435,50.41,Y,2015-16
920,920456,N,685,177,25.84,N,2015-16
410,410373,N,391,287,73.4,Y,2015-16
440,440350,N,347,167,48.13,Y,2015-16
740,740366,N,1417,659,46.51,N,2015-16
132,132329,N,799,608,76.1,Y,2015-16
132,132330,N,859,638,74.27,N,2015-16
310,310356,N,431,291,67.52,Y,2015-16
60C,60C000,Y,407,384,94.35,Y,2015-16
600,600434,N,722,249,34.49,N,2015-16
900,900328,N,716,54,7.54,N,2015-16
340,340416,N,849,691,81.39,Y,2015-16
340,340420,N,754,290,38.46,N,2015-16
410,410437,N,835,122,14.61,N,2015-16
32D,32D000,Y,962,79,8.21,N,2015-16
340,340424,N,315,315,100,Y,2015-16
340,340426,N,874,482,55.15,Y,2015-16
850,850316,N,481,298,61.95,Y,2015-16
140,140360,N,221,109,49.32,Y,2015-16
230,230350,N,1065,528,49.58,N,2015-16
230,230351,N,591,386,65.31,N,2015-16
230,230352,N,672,385,57.29,N,2015-16
920,920460,N,430,235,54.65,Y,2015-16
340,340427,N,74,66,89.19,Y,2015-16
540,540315,N,787,485,61.63,N,2015-16
60L,60L000,Y,417,315,75.54,Y,2015-16
32S,32S000,Y,90,90,100,Y,2015-16
42A,42A000,Y,71,71,100,Y,2015-16
410,410439,N,309,249,80.58,Y,2015-16
360,360432,N,445,261,58.65,N,2015-16
550,550324,N,338,298,88.17,Y,2015-16
410,410442,N,793,369,46.53,Y,2015-16
280,280308,N,450,103,22.89,N,2015-16
920,920464,N,767,577,75.23,Y,2015-16
920,920466,N,1683,946,56.21,N,2015-16
800,800362,N,653,653,100,Y,2015-16
270,270312,N,83,40,48.19,Y,2015-16
800,800363,N,586,586,100,Y,2015-16
340,340428,N,753,753,100,Y,2015-16
800,800346,N,552,552,100,Y,2015-16
110,110450,N,693,357,51.52,Y,2015-16
910,910376,N,254,191,75.2,Y,2015-16
780,780330,N,673,590,87.67,Y,2015-16
770,770340,N,572,522,91.26,Y,2015-16
540,540316,N,600,436,72.67,Y,2015-16
920,920468,N,781,219,28.04,N,2015-16
430,430352,N,704,305,43.32,Y,2015-16
650,650345,N,50,50,100,N,2015-16
81B,81B000,Y,371,71,19.14,N,2015-16
920,920474,N,670,357,53.28,Y,2015-16
60D,60D000,Y,1600,57,3.56,N,2015-16
490,490336,N,483,78,16.15,N,2015-16
490,490335,N,1821,181,9.94,N,2015-16
260,260407,N,694,400,57.64,Y,2015-16
600,600436,N,725,299,41.24,N,2015-16
740,740368,N,835,835,100,Y,2015-16
490,490337,N,614,132,21.5,N,2015-16
490,490338,N,525,140,26.67,N,2015-16
650,650354,N,70,62,88.57,N,2015-16
320,320341,N,117,117,100,N,2015-16
320,320339,N,472,469,99.36,Y,2015-16
820,820349,N,500,361,72.2,N,2015-16
320,320342,N,281,116,41.28,N,2015-16
800,800364,N,560,560,100,Y,2015-16
821,821316,N,533,436,81.8,Y,2015-16
49F,49F000,Y,1145,108,9.43,Y,2015-16
600,600438,N,639,201,31.46,N,2015-16
830,830328,N,542,275,50.74,Y,2015-16
350,350330,N,295,295,100,Y,2015-16
920,920467,N,1001,157,15.68,N,2015-16
600,600408,N,661,366,55.37,Y,2015-16
850,850320,N,214,106,49.53,Y,2015-16
550,550330,N,0,0,0,N,2015-16
920,920470,N,597,250,41.88,Y,2015-16
790,790344,N,513,314,61.21,Y,2015-16
600,600440,N,847,425,50.18,Y,2015-16
290,290334,N,737,329,44.64,N,2015-16
290,290336,N,1019,331,32.48,N,2015-16
530,530336,N,1454,769,52.89,N,2015-16
530,530335,N,260,141,54.23,N,2015-16
980,980348,N,233,162,69.53,Y,2015-16
920,920469,N,1244,339,27.25,N,2015-16
920,920473,N,2266,480,21.18,N,2015-16
920,920471,N,1244,339,27.25,N,2015-16
110,110376,N,480,336,70,Y,2015-16
100,100316,N,787,512,65.06,Y,2015-16
540,540317,N,197,60,30.46,N,2015-16
540,540318,N,109,61,55.96,Y,2015-16
