school_code	name	grade_span	subject	grade	type	subgroup	num_tested	num_l1	pct_l1	num_l2	pct_l2	num_l3	pct_l3	num_l4	pct_l4	num_l5	pct_l5	num_ccr	pct_ccr	num_glp	pct_glp	avg_score
110444	Woodfin Elementary	0K-05	MA	GS	ALL	ALL	54	12	22.2	14	25.9	4	7.4	17	31.5	7	13.0	24	44.4	28	51.9	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	EDS	41	-	-	-	-	-	-	-	-	-	<5	15	36.6	18	43.9	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	FEM	21	-	-	-	-	-	<5	-	-	-	-	9	42.9	9	42.9	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	FEM_HISP	10	-	-	-	-	-	<5	-	-	-	-	3	30.0	3	30.0	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	FEM_WHTE	8	-	<5	-	-	-	<5	-	-	-	<5	4	50.0	4	50.0	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	HISP	17	4	23.5	4	23.5	2	11.8	6	35.3	1	5.9	7	41.2	9	52.9	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	LEP	9	-	-	-	-	-	-	-	-	-	<5	2	22.2	3	33.3	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	MALE	33	7	21.2	7	21.2	4	12.1	10	30.3	5	15.2	15	45.5	19	57.6	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	MALE_HISP	7	-	<5	-	-	-	-	-	-	-	<5	4	57.1	6	85.7	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	MALE_WHTE	23	5	21.7	5	21.7	2	8.7	6	26.1	5	21.7	11	47.8	13	56.5	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	NOT_EDS	13	-	<5	-	-	-	-	-	-	-	-	9	69.2	10	76.9	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	NOT_LEP	45	9	20.0	11	24.4	3	6.7	15	33.3	7	15.6	22	48.9	25	55.6	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	NOT_MIG	54	12	22.2	14	25.9	4	7.4	17	31.5	7	13.0	24	44.4	28	51.9	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	NOT_SWD	42	5	11.9	11	26.2	3	7.1	16	38.1	7	16.7	23	54.8	26	61.9	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	SWD	12	-	-	-	-	-	-	-	-	-	<5	1	8.3	2	16.7	
110444	Woodfin Elementary	0K-05	MA	GS	ALL	WHTE	31	5	16.1	9	29.0	2	6.5	10	32.3	5	16.1	15	48.4	17	54.8	
110444	Woodfin Elementary	0K-05	MA	GS	RG	AIG	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	MA	GS	RG	AIG_MATH	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	MA	GS	RG	AIG_READ	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	MA	GS	RG	ALL	47	9	19.1	11	23.4	4	8.5	16	34.0	7	14.9	23	48.9	27	57.4	
110444	Woodfin Elementary	0K-05	MA	GS	RG	EDS	36	9	25.0	9	25.0	3	8.3	13	36.1	2	5.6	15	41.7	18	50.0	
110444	Woodfin Elementary	0K-05	MA	GS	RG	FEM	19	-	-	-	-	-	<5	-	-	-	-	9	47.4	9	47.4	
110444	Woodfin Elementary	0K-05	MA	GS	RG	FEM_HISP	8	-	-	-	-	-	<5	-	-	-	-	3	37.5	3	37.5	
110444	Woodfin Elementary	0K-05	MA	GS	RG	FEM_WHTE	8	-	<5	-	-	-	<5	-	-	-	<5	4	50.0	4	50.0	
110444	Woodfin Elementary	0K-05	MA	GS	RG	HISP	13	2	15.4	3	23.1	2	15.4	5	38.5	1	7.7	6	46.2	8	61.5	
110444	Woodfin Elementary	0K-05	MA	GS	RG	LEP	6	-	-	-	-	-	-	-	-	-	<5	1	16.7	2	33.3	
110444	Woodfin Elementary	0K-05	MA	GS	RG	MALE	28	6	21.4	4	14.3	4	14.3	9	32.1	5	17.9	14	50.0	18	64.3	
110444	Woodfin Elementary	0K-05	MA	GS	RG	MALE_HISP	5	-	<5	-	<5	-	-	-	-	-	<5	3	60.0	-	>95	
110444	Woodfin Elementary	0K-05	MA	GS	RG	MALE_WHTE	21	4	19.0	4	19.0	2	9.5	6	28.6	5	23.8	11	52.4	13	61.9	
110444	Woodfin Elementary	0K-05	MA	GS	RG	NOT_EDS	11	-	<5	-	-	-	-	-	-	-	-	8	72.7	9	81.8	
110444	Woodfin Elementary	0K-05	MA	GS	RG	NOT_LEP	41	8	19.5	8	19.5	3	7.3	15	36.6	7	17.1	22	53.7	25	61.0	
110444	Woodfin Elementary	0K-05	MA	GS	RG	NOT_MIG	47	9	19.1	11	23.4	4	8.5	16	34.0	7	14.9	23	48.9	27	57.4	
110444	Woodfin Elementary	0K-05	MA	GS	RG	NOT_SWD	42	5	11.9	11	26.2	3	7.1	16	38.1	7	16.7	23	54.8	26	61.9	
110444	Woodfin Elementary	0K-05	MA	GS	RG	SWD	5	-	-	-	<5	-	-	-	<5	-	<5	-	<5	1	20.0	
110444	Woodfin Elementary	0K-05	MA	GS	RG	WHTE	29	4	13.8	8	27.6	2	6.9	10	34.5	5	17.2	15	51.7	17	58.6	
110444	Woodfin Elementary	0K-05	RD	03	ALL	ALL	25	6	24.0	7	28.0	4	16.0	6	24.0	2	8.0	8	32.0	12	48.0	
110444	Woodfin Elementary	0K-05	RD	03	ALL	EDS	19	6	31.6	5	26.3	4	21.1	3	15.8	1	5.3	4	21.1	8	42.1	
110444	Woodfin Elementary	0K-05	RD	03	ALL	FEM	11	-	-	-	-	-	-	-	-	-	<5	3	27.3	6	54.5	
110444	Woodfin Elementary	0K-05	RD	03	ALL	FEM_HISP	5	-	-	-	<5	-	-	-	<5	-	<5	-	<5	1	20.0	
110444	Woodfin Elementary	0K-05	RD	03	ALL	FEM_WHTE	6	-	<5	-	-	-	-	-	-	-	<5	3	50.0	5	83.3	
110444	Woodfin Elementary	0K-05	RD	03	ALL	HISP	7	-	-	-	<5	-	-	-	<5	-	-	1	14.3	2	28.6	
110444	Woodfin Elementary	0K-05	RD	03	ALL	LEP	6	-	-	-	<5	-	-	-	-	-	-	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	RD	03	ALL	MALE	14	2	14.3	6	42.9	1	7.1	3	21.4	2	14.3	5	35.7	6	42.9	
110444	Woodfin Elementary	0K-05	RD	03	ALL	MALE_WHTE	10	1	10.0	5	50.0	1	10.0	2	20.0	1	10.0	3	30.0	4	40.0	
110444	Woodfin Elementary	0K-05	RD	03	ALL	NOT_EDS	6	-	<5	-	-	-	<5	-	-	-	-	4	66.7	4	66.7	
110444	Woodfin Elementary	0K-05	RD	03	ALL	NOT_LEP	19	3	15.8	7	36.8	3	15.8	5	26.3	1	5.3	6	31.6	9	47.4	
110444	Woodfin Elementary	0K-05	RD	03	ALL	NOT_MIG	25	6	24.0	7	28.0	4	16.0	6	24.0	2	8.0	8	32.0	12	48.0	
110444	Woodfin Elementary	0K-05	RD	03	ALL	NOT_SWD	18	4	22.2	3	16.7	4	22.2	5	27.8	2	11.1	7	38.9	11	61.1	
110444	Woodfin Elementary	0K-05	RD	03	ALL	SWD	7	-	-	-	-	-	<5	-	-	-	<5	1	14.3	1	14.3	
110444	Woodfin Elementary	0K-05	RD	03	ALL	WHTE	16	1	6.3	6	37.5	3	18.8	5	31.3	1	6.3	6	37.5	9	56.3	
110444	Woodfin Elementary	0K-05	RD	03	RG	ALL	21	4	19.0	6	28.6	4	19.0	5	23.8	2	9.5	7	33.3	11	52.4	439.2
110444	Woodfin Elementary	0K-05	RD	03	RG	EDS	16	4	25.0	4	25.0	4	25.0	3	18.8	1	6.3	4	25.0	8	50.0	437.1
110444	Woodfin Elementary	0K-05	RD	03	RG	FEM	10	-	-	-	-	-	-	-	-	-	<5	3	30.0	6	60.0	436.4
110444	Woodfin Elementary	0K-05	RD	03	RG	FEM_WHTE	6	-	<5	-	-	-	-	-	-	-	<5	3	50.0	5	83.3	441.0
110444	Woodfin Elementary	0K-05	RD	03	RG	HISP	5	-	-	-	<5	-	-	-	<5	-	-	1	20.0	2	40.0	434.4
110444	Woodfin Elementary	0K-05	RD	03	RG	LEP	5	-	-	-	<5	-	-	-	-	-	-	2	40.0	3	60.0	438.2
110444	Woodfin Elementary	0K-05	RD	03	RG	MALE	11	1	9.1	5	45.5	1	9.1	2	18.2	2	18.2	4	36.4	5	45.5	441.7
110444	Woodfin Elementary	0K-05	RD	03	RG	MALE_WHTE	9	1	11.1	4	44.4	1	11.1	2	22.2	1	11.1	3	33.3	4	44.4	441.2
110444	Woodfin Elementary	0K-05	RD	03	RG	NOT_EDS	5	-	<5	-	-	-	<5	-	-	-	-	3	60.0	3	60.0	446.0
110444	Woodfin Elementary	0K-05	RD	03	RG	NOT_LEP	16	2	12.5	6	37.5	3	18.8	4	25.0	1	6.3	5	31.3	8	50.0	439.5
110444	Woodfin Elementary	0K-05	RD	03	RG	NOT_MIG	21	4	19.0	6	28.6	4	19.0	5	23.8	2	9.5	7	33.3	11	52.4	439.2
110444	Woodfin Elementary	0K-05	RD	03	RG	NOT_SWD	18	4	22.2	3	16.7	4	22.2	5	27.8	2	11.1	7	38.9	11	61.1	440.1
110444	Woodfin Elementary	0K-05	RD	03	RG	WHTE	15	1	6.7	5	33.3	3	20.0	5	33.3	1	6.7	6	40.0	9	60.0	441.1
110444	Woodfin Elementary	0K-05	RD	04	ALL	AIG	5	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	04	ALL	AIG_MATH	5	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	04	ALL	AIG_READ	5	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	04	ALL	ALL	28	-	-	-	-	-	<5	-	-	-	-	12	42.9	13	46.4	
110444	Woodfin Elementary	0K-05	RD	04	ALL	EDS	21	-	-	-	-	-	<5	-	-	-	-	7	33.3	8	38.1	
110444	Woodfin Elementary	0K-05	RD	04	ALL	FEM	10	-	-	-	-	-	<5	-	-	-	<5	5	50.0	5	50.0	
110444	Woodfin Elementary	0K-05	RD	04	ALL	FEM_HISP	5	-	-	-	-	-	<5	-	-	-	<5	1	20.0	1	20.0	
110444	Woodfin Elementary	0K-05	RD	04	ALL	HISP	10	-	-	-	-	-	<5	-	-	-	<5	1	10.0	1	10.0	
110444	Woodfin Elementary	0K-05	RD	04	ALL	MALE	18	4	22.2	6	33.3	1	5.6	4	22.2	3	16.7	7	38.9	8	44.4	
110444	Woodfin Elementary	0K-05	RD	04	ALL	MALE_HISP	5	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
110444	Woodfin Elementary	0K-05	RD	04	ALL	MALE_WHTE	13	3	23.1	2	15.4	1	7.7	4	30.8	3	23.1	7	53.8	8	61.5	
110444	Woodfin Elementary	0K-05	RD	04	ALL	NOT_EDS	7	-	<5	-	-	-	<5	-	-	-	-	5	71.4	5	71.4	
110444	Woodfin Elementary	0K-05	RD	04	ALL	NOT_LEP	25	-	-	-	-	-	<5	-	-	-	-	12	48.0	13	52.0	
110444	Woodfin Elementary	0K-05	RD	04	ALL	NOT_MIG	28	-	-	-	-	-	<5	-	-	-	-	12	42.9	13	46.4	
110444	Woodfin Elementary	0K-05	RD	04	ALL	NOT_SWD	23	-	-	-	-	-	<5	-	-	-	-	12	52.2	13	56.5	
110444	Woodfin Elementary	0K-05	RD	04	ALL	SWD	5	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
110444	Woodfin Elementary	0K-05	RD	04	ALL	WHTE	15	3	20.0	2	13.3	1	6.7	6	40.0	3	20.0	9	60.0	10	66.7	
110444	Woodfin Elementary	0K-05	RD	04	RG	AIG	5	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	457.6
110444	Woodfin Elementary	0K-05	RD	04	RG	AIG_MATH	5	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	457.6
110444	Woodfin Elementary	0K-05	RD	04	RG	AIG_READ	5	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	457.6
110444	Woodfin Elementary	0K-05	RD	04	RG	ALL	25	-	-	-	-	-	<5	-	-	-	-	12	48.0	13	52.0	447.7
110444	Woodfin Elementary	0K-05	RD	04	RG	EDS	19	4	21.1	7	36.8	1	5.3	5	26.3	2	10.5	7	36.8	8	42.1	445.9
110444	Woodfin Elementary	0K-05	RD	04	RG	FEM	9	-	-	-	-	-	<5	-	-	-	<5	5	55.6	5	55.6	447.1
110444	Woodfin Elementary	0K-05	RD	04	RG	HISP	8	-	-	-	-	-	<5	-	-	-	<5	1	12.5	1	12.5	442.8
110444	Woodfin Elementary	0K-05	RD	04	RG	MALE	16	3	18.8	5	31.3	1	6.3	4	25.0	3	18.8	7	43.8	8	50.0	448.0
110444	Woodfin Elementary	0K-05	RD	04	RG	MALE_WHTE	12	2	16.7	2	16.7	1	8.3	4	33.3	3	25.0	7	58.3	8	66.7	450.3
110444	Woodfin Elementary	0K-05	RD	04	RG	NOT_EDS	6	-	<5	-	-	-	<5	-	-	-	-	5	83.3	5	83.3	453.3
110444	Woodfin Elementary	0K-05	RD	04	RG	NOT_LEP	24	-	-	-	-	-	<5	-	-	-	-	12	50.0	13	54.2	448.1
110444	Woodfin Elementary	0K-05	RD	04	RG	NOT_MIG	25	-	-	-	-	-	<5	-	-	-	-	12	48.0	13	52.0	447.7
110444	Woodfin Elementary	0K-05	RD	04	RG	NOT_SWD	23	-	-	-	-	-	<5	-	-	-	-	12	52.2	13	56.5	448.8
110444	Woodfin Elementary	0K-05	RD	04	RG	WHTE	14	2	14.3	2	14.3	1	7.1	6	42.9	3	21.4	9	64.3	10	71.4	450.5
110444	Woodfin Elementary	0K-05	RD	GS	ALL	AIG	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	AIG_MATH	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	AIG_READ	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	ALL	54	12	22.2	17	31.5	5	9.3	15	27.8	5	9.3	20	37.0	25	46.3	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	EDS	41	12	29.3	13	31.7	5	12.2	8	19.5	3	7.3	11	26.8	16	39.0	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	FEM	21	-	-	-	-	-	-	-	-	-	<5	8	38.1	11	52.4	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	FEM_HISP	10	-	-	-	-	-	-	-	-	-	<5	1	10.0	2	20.0	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	FEM_WHTE	8	-	<5	-	-	-	-	-	-	-	<5	5	62.5	7	87.5	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	HISP	17	7	41.2	7	41.2	1	5.9	1	5.9	1	5.9	2	11.8	3	17.6	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	LEP	9	4	44.4	2	22.2	1	11.1	1	11.1	1	11.1	2	22.2	3	33.3	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	MALE	33	7	21.2	12	36.4	2	6.1	7	21.2	5	15.2	12	36.4	14	42.4	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	MALE_HISP	7	-	-	-	-	-	<5	-	<5	-	-	1	14.3	1	14.3	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	MALE_WHTE	23	4	17.4	7	30.4	2	8.7	6	26.1	4	17.4	10	43.5	12	52.2	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	NOT_EDS	13	-	<5	-	-	-	<5	-	-	-	-	9	69.2	9	69.2	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	NOT_LEP	45	8	17.8	15	33.3	4	8.9	14	31.1	4	8.9	18	40.0	22	48.9	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	NOT_MIG	54	12	22.2	17	31.5	5	9.3	15	27.8	5	9.3	20	37.0	25	46.3	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	NOT_SWD	42	8	19.0	10	23.8	5	11.9	14	33.3	5	11.9	19	45.2	24	57.1	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	SWD	12	-	-	-	-	-	<5	-	-	-	<5	1	8.3	1	8.3	
110444	Woodfin Elementary	0K-05	RD	GS	ALL	WHTE	31	4	12.9	8	25.8	4	12.9	11	35.5	4	12.9	15	48.4	19	61.3	
110444	Woodfin Elementary	0K-05	RD	GS	RG	AIG	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	GS	RG	AIG_MATH	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	GS	RG	AIG_READ	8	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
110444	Woodfin Elementary	0K-05	RD	GS	RG	ALL	47	9	19.1	14	29.8	5	10.6	14	29.8	5	10.6	19	40.4	24	51.1	
110444	Woodfin Elementary	0K-05	RD	GS	RG	EDS	36	9	25.0	11	30.6	5	13.9	8	22.2	3	8.3	11	30.6	16	44.4	
110444	Woodfin Elementary	0K-05	RD	GS	RG	FEM	19	-	-	-	-	-	-	-	-	-	<5	8	42.1	11	57.9	
110444	Woodfin Elementary	0K-05	RD	GS	RG	FEM_HISP	8	-	-	-	-	-	-	-	-	-	<5	1	12.5	2	25.0	
110444	Woodfin Elementary	0K-05	RD	GS	RG	FEM_WHTE	8	-	<5	-	-	-	-	-	-	-	<5	5	62.5	7	87.5	
110444	Woodfin Elementary	0K-05	RD	GS	RG	HISP	13	5	38.5	5	38.5	1	7.7	1	7.7	1	7.7	2	15.4	3	23.1	
110444	Woodfin Elementary	0K-05	RD	GS	RG	LEP	6	-	-	-	<5	-	-	-	-	-	-	2	33.3	3	50.0	
110444	Woodfin Elementary	0K-05	RD	GS	RG	MALE	28	5	17.9	10	35.7	2	7.1	6	21.4	5	17.9	11	39.3	13	46.4	
110444	Woodfin Elementary	0K-05	RD	GS	RG	MALE_HISP	5	-	-	-	-	-	<5	-	<5	-	-	1	20.0	1	20.0	
110444	Woodfin Elementary	0K-05	RD	GS	RG	MALE_WHTE	21	3	14.3	6	28.6	2	9.5	6	28.6	4	19.0	10	47.6	12	57.1	
110444	Woodfin Elementary	0K-05	RD	GS	RG	NOT_EDS	11	-	<5	-	-	-	<5	-	-	-	-	8	72.7	8	72.7	
110444	Woodfin Elementary	0K-05	RD	GS	RG	NOT_LEP	41	6	14.6	14	34.1	4	9.8	13	31.7	4	9.8	17	41.5	21	51.2	
110444	Woodfin Elementary	0K-05	RD	GS	RG	NOT_MIG	47	9	19.1	14	29.8	5	10.6	14	29.8	5	10.6	19	40.4	24	51.1	
110444	Woodfin Elementary	0K-05	RD	GS	RG	NOT_SWD	42	8	19.0	10	23.8	5	11.9	14	33.3	5	11.9	19	45.2	24	57.1	
110444	Woodfin Elementary	0K-05	RD	GS	RG	SWD	5	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
110444	Woodfin Elementary	0K-05	RD	GS	RG	WHTE	29	3	10.3	7	24.1	4	13.8	11	37.9	4	13.8	15	51.7	19	65.5	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	AIG	31	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	AIG_MATH	25	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	AIG_READ	28	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	ALL	476	60	12.6	102	21.4	57	12.0	188	39.5	69	14.5	257	54.0	314	66.0	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	EDS	321	46	14.3	85	26.5	39	12.1	117	36.4	34	10.6	151	47.0	190	59.2	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	FEM	269	29	10.8	63	23.4	32	11.9	105	39.0	40	14.9	145	53.9	177	65.8	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	FEM_HISP	18	-	-	-	-	-	<5	-	-	-	<5	7	38.9	7	38.9	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	FEM_MULT	5	-	<5	-	-	-	-	-	-	-	-	3	60.0	4	80.0	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	FEM_WHTE	246	23	9.3	57	23.2	31	12.6	96	39.0	39	15.9	135	54.9	166	67.5	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	HISP	22	-	-	-	-	-	<5	-	-	-	<5	8	36.4	9	40.9	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	MALE	207	31	15.0	39	18.8	25	12.1	83	40.1	29	14.0	112	54.1	137	66.2	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	MALE_MULT	5	1	20.0	1	20.0	1	20.0	1	20.0	1	20.0	2	40.0	3	60.0	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	MALE_WHTE	196	28	14.3	37	18.9	23	11.7	80	40.8	28	14.3	108	55.1	131	66.8	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	MULT	10	1	10.0	2	20.0	2	20.0	3	30.0	2	20.0	5	50.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	NOT_EDS	155	14	9.0	17	11.0	18	11.6	71	45.8	35	22.6	106	68.4	124	80.0	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	NOT_LEP	473	58	12.3	101	21.4	57	12.1	188	39.7	69	14.6	257	54.3	314	66.4	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	NOT_MIG	476	60	12.6	102	21.4	57	12.0	188	39.5	69	14.5	257	54.0	314	66.0	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	NOT_SWD	410	32	7.8	85	20.7	53	12.9	175	42.7	65	15.9	240	58.5	293	71.5	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	SWD	66	28	42.4	17	25.8	4	6.1	13	19.7	4	6.1	17	25.8	21	31.8	
140304	Baton Elementary	PK-05	ALL	ALL	ALL	WHTE	442	51	11.5	94	21.3	54	12.2	176	39.8	67	15.2	243	55.0	297	67.2	
140304	Baton Elementary	PK-05	ALL	ALL	RG	AIG	31	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
140304	Baton Elementary	PK-05	ALL	ALL	RG	AIG_MATH	25	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
140304	Baton Elementary	PK-05	ALL	ALL	RG	AIG_READ	28	-	<5	-	<5	-	<5	-	-	-	-	-	>95	-	>95	
140304	Baton Elementary	PK-05	ALL	ALL	RG	ALL	453	48	10.6	98	21.6	57	12.6	184	40.6	66	14.6	250	55.2	307	67.8	
140304	Baton Elementary	PK-05	ALL	ALL	RG	EDS	300	36	12.0	81	27.0	39	13.0	113	37.7	31	10.3	144	48.0	183	61.0	
140304	Baton Elementary	PK-05	ALL	ALL	RG	FEM	258	23	8.9	61	23.6	32	12.4	103	39.9	39	15.1	142	55.0	174	67.4	
140304	Baton Elementary	PK-05	ALL	ALL	RG	FEM_HISP	18	-	-	-	-	-	<5	-	-	-	<5	7	38.9	7	38.9	
140304	Baton Elementary	PK-05	ALL	ALL	RG	FEM_MULT	5	-	<5	-	-	-	-	-	-	-	-	3	60.0	4	80.0	
140304	Baton Elementary	PK-05	ALL	ALL	RG	FEM_WHTE	235	17	7.2	55	23.4	31	13.2	94	40.0	38	16.2	132	56.2	163	69.4	
140304	Baton Elementary	PK-05	ALL	ALL	RG	HISP	20	-	-	-	-	-	-	-	-	-	<5	8	40.0	9	45.0	
140304	Baton Elementary	PK-05	ALL	ALL	RG	MALE	195	25	12.8	37	19.0	25	12.8	81	41.5	27	13.8	108	55.4	133	68.2	
140304	Baton Elementary	PK-05	ALL	ALL	RG	MALE_MULT	5	1	20.0	1	20.0	1	20.0	1	20.0	1	20.0	2	40.0	3	60.0	
140304	Baton Elementary	PK-05	ALL	ALL	RG	MALE_WHTE	186	24	12.9	35	18.8	23	12.4	78	41.9	26	14.0	104	55.9	127	68.3	
140304	Baton Elementary	PK-05	ALL	ALL	RG	MULT	10	1	10.0	2	20.0	2	20.0	3	30.0	2	20.0	5	50.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	RG	NOT_EDS	153	12	7.8	17	11.1	18	11.8	71	46.4	35	22.9	106	69.3	124	81.0	
140304	Baton Elementary	PK-05	ALL	ALL	RG	NOT_LEP	450	46	10.2	97	21.6	57	12.7	184	40.9	66	14.7	250	55.6	307	68.2	
140304	Baton Elementary	PK-05	ALL	ALL	RG	NOT_MIG	453	48	10.6	98	21.6	57	12.6	184	40.6	66	14.6	250	55.2	307	67.8	
140304	Baton Elementary	PK-05	ALL	ALL	RG	NOT_SWD	410	32	7.8	85	20.7	53	12.9	175	42.7	65	15.9	240	58.5	293	71.5	
140304	Baton Elementary	PK-05	ALL	ALL	RG	SWD	43	-	-	-	-	-	-	-	-	-	<5	10	23.3	14	32.6	
140304	Baton Elementary	PK-05	ALL	ALL	RG	WHTE	421	41	9.7	90	21.4	54	12.8	172	40.9	64	15.2	236	56.1	290	68.9	
140304	Baton Elementary	PK-05	ALL	ALL	X1	ALL	10	-	-	-	-	-	<5	-	-	-	-	7	70.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	X1	EDS	10	-	-	-	-	-	<5	-	-	-	-	7	70.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	X1	MALE	6	-	<5	-	-	-	<5	-	-	-	-	4	66.7	4	66.7	
140304	Baton Elementary	PK-05	ALL	ALL	X1	MALE_WHTE	6	-	<5	-	-	-	<5	-	-	-	-	4	66.7	4	66.7	
140304	Baton Elementary	PK-05	ALL	ALL	X1	NOT_LEP	10	-	-	-	-	-	<5	-	-	-	-	7	70.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	X1	NOT_MIG	10	-	-	-	-	-	<5	-	-	-	-	7	70.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	X1	SWD	10	-	-	-	-	-	<5	-	-	-	-	7	70.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	X1	WHTE	10	-	-	-	-	-	<5	-	-	-	-	7	70.0	7	70.0	
140304	Baton Elementary	PK-05	ALL	ALL	X2	ALL	13	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
140304	Baton Elementary	PK-05	ALL	ALL	X2	EDS	11	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
140304	Baton Elementary	PK-05	ALL	ALL	X2	FEM	7	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
140304	Baton Elementary	PK-05	ALL	ALL	X2	FEM_WHTE	7	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
140304	Baton Elementary	PK-05	ALL	ALL	X2	MALE	6	-	>95	-	<5	-	<5	-	<5	-	<5	-	<5	-	<5	
140304	Baton Elementary	PK-05	ALL	ALL	X2	NOT_LEP	13	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
140304	Baton Elementary	PK-05	ALL	ALL	X2	NOT_MIG	13	-	-	-	-	-	<5	-	<5	-	<5	-	<5	-	<5	
