LEA,SchoolCode,Charter,TotalStudents,LowIncomeStudents,PctLowIncome,SchoolServed,SchoolYear
681,681314,N,1337,266,19.9,N,2016-17
510,510336,N,583,158,27.1,N,2016-17
240,240334,N,438,262,59.82,N,2016-17
290,290324,N,731,303,41.45,N,2016-17
310,310344,N,1003,563,56.13,N,2016-17
230,230334,N,240,175,72.92,Y,2016-17
900,900306,N,579,579,100,Y,2016-17
580,580316,N,315,191,60.63,Y,2016-17
340,340364,N,1801,644,35.76,N,2016-17
340,340366,N,721,614,85.16,Y,2016-17
560,560316,N,383,236,61.62,Y,2016-17
920,920403,N,720,589,81.81,Y,2016-17
920,920404,N,1296,825,63.66,N,2016-17
360,360390,N,981,459,46.79,N,2016-17
450,450316,N,893,461,51.62,N,2016-17
470,470332,N,711,462,64.98,Y,2016-17
490,490326,N,857,614,71.65,Y,2016-17
490,490327,N,487,364,74.74,N,2016-17
530,530314,N,658,460,69.91,N,2016-17
550,550320,N,884,243,27.49,N,2016-17
550,550322,N,654,208,31.8,N,2016-17
590,590310,N,645,488,75.66,N,2016-17
600,600377,N,1804,678,37.58,N,2016-17
620,620314,N,423,354,83.69,Y,2016-17
920,920408,N,950,677,71.26,N,2016-17
620,620316,N,630,464,73.65,N,2016-17
491,491303,N,633,269,42.5,Y,2016-17
780,780322,N,573,573,100,Y,2016-17
770,770310,N,588,588,100,Y,2016-17
800,800340,N,1026,401,39.08,N,2016-17
810,810340,N,674,265,39.32,N,2016-17
810,810342,N,596,284,47.65,N,2016-17
860,860316,N,614,268,43.65,N,2016-17
900,900308,N,875,648,74.06,N,2016-17
92G,92G000,Y,1140,209,18.33,Y,2016-17
920,920411,N,1415,778,54.98,N,2016-17
920,920410,N,800,599,74.88,N,2016-17
970,970320,N,509,174,34.18,N,2016-17
970,970322,N,396,177,44.7,N,2016-17
995,995324,N,275,173,62.91,Y,2016-17
10,10324,N,1200,427,35.58,N,2016-17
70,70302,N,587,587,100,Y,2016-17
740,740336,N,717,479,66.81,Y,2016-17
410,410358,N,1143,444,38.85,N,2016-17
410,410460,N,901,374,41.51,Y,2016-17
760,760318,N,811,500,61.65,N,2016-17
960,960329,N,665,665,100,Y,2016-17
960,960330,N,995,771,77.49,N,2016-17
960,960331,N,597,411,68.84,Y,2016-17
590,590306,N,397,365,91.94,Y,2016-17
10,10326,N,545,545,100,Y,2016-17
340,340368,N,586,586,100,Y,2016-17
600,600379,N,413,85,20.58,N,2016-17
260,260332,N,418,135,32.3,N,2016-17
320,320310,N,626,626,100,Y,2016-17
600,600381,N,917,566,61.72,Y,2016-17
910,910316,N,471,341,72.4,Y,2016-17
110,110451,N,707,548,77.51,Y,2016-17
260,260370,N,655,410,62.6,Y,2016-17
330,330326,N,129,26,20.16,N,2016-17
960,960332,N,144,95,65.97,N,2016-17
241,241308,N,487,400,82.14,Y,2016-17
580,580320,N,146,86,58.9,Y,2016-17
450,450322,N,462,353,76.41,Y,2016-17
350,350316,N,504,392,77.78,Y,2016-17
360,360392,N,542,542,100,Y,2016-17
410,410307,N,440,219,49.77,Y,2016-17
650,650324,N,260,260,100,Y,2016-17
650,650323,N,655,283,43.21,Y,2016-17
10,10328,N,590,197,33.39,N,2016-17
680,680324,N,465,315,67.74,Y,2016-17
600,600499,N,127,23,18.11,N,2016-17
630,630320,N,193,172,89.12,Y,2016-17
700,700308,N,593,440,74.2,Y,2016-17
600,600382,N,1022,44,4.31,N,2016-17
260,260326,N,758,758,100,Y,2016-17
600,600384,N,531,184,34.65,N,2016-17
90,90332,N,434,397,91.47,Y,2016-17
90,90333,N,605,598,98.84,Y,2016-17
861,861304,N,642,297,46.26,Y,2016-17
861,861308,N,398,150,37.69,N,2016-17
861,861312,N,178,80,44.94,N,2016-17
810,810344,N,594,333,56.06,Y,2016-17
20,20308,N,311,173,55.63,Y,2016-17
770,770316,N,230,210,91.3,Y,2016-17
980,980320,N,357,301,84.31,Y,2016-17
980,980324,N,421,221,52.49,N,2016-17
740,740338,N,392,303,77.3,Y,2016-17
10,10340,N,703,329,46.8,N,2016-17
600,600383,N,1127,28,2.48,N,2016-17
650,650325,N,725,358,49.38,Y,2016-17
110,110348,N,378,323,85.45,Y,2016-17
650,650326,N,2158,1098,50.88,N,2016-17
92S,92S000,Y,513,14,2.73,N,2016-17
600,600385,N,764,150,19.63,N,2016-17
840,840312,N,311,132,42.44,Y,2016-17
420,420324,N,216,216,100,Y,2016-17
640,640328,N,482,482,100,Y,2016-17
110,110352,N,1123,597,53.16,N,2016-17
110,110425,N,653,422,64.62,N,2016-17
110,110401,N,898,582,64.81,N,2016-17
920,920412,N,2479,819,33.04,N,2016-17
68A,68A000,Y,303,17,5.61,N,2016-17
320,320315,N,606,501,82.67,Y,2016-17
800,800348,N,396,211,53.28,Y,2016-17
92Y,92Y000,Y,601,20,3.33,N,2016-17
410,410491,N,709,92,12.98,N,2016-17
681,681311,N,466,133,28.54,N,2016-17
430,430336,N,282,193,68.44,Y,2016-17
110,110340,N,1231,823,66.86,N,2016-17
110,110342,N,774,571,73.77,N,2016-17
800,800314,N,917,415,45.26,N,2016-17
410,410361,N,335,138,41.19,Y,2016-17
110,110422,N,775,425,54.84,Y,2016-17
681,681312,N,495,147,29.7,Y,2016-17
450,450324,N,400,229,57.25,Y,2016-17
650,650327,N,1858,883,47.52,N,2016-17
420,420328,N,283,283,100,Y,2016-17
11A,11A000,Y,442,155,35.07,Y,2016-17
240,240344,N,261,259,99.23,Y,2016-17
32R,32R000,Y,360,76,21.11,N,2016-17
290,290328,N,519,290,55.88,Y,2016-17
780,780324,N,274,251,91.61,Y,2016-17
780,780325,N,698,571,81.81,N,2016-17
780,780326,N,358,358,100,Y,2016-17
110,110356,N,674,298,44.21,Y,2016-17
410,410364,N,439,313,71.3,Y,2016-17
500,500314,N,810,491,60.62,Y,2016-17
640,640302,N,453,453,100,Y,2016-17
900,900312,N,521,137,26.3,N,2016-17
770,770318,N,557,544,97.67,Y,2016-17
800,800352,N,401,194,48.38,Y,2016-17
740,740334,N,392,392,100,Y,2016-17
990,990316,N,321,166,51.71,Y,2016-17
39A,39A000,Y,700,54,7.71,N,2016-17
230,230340,N,562,364,64.77,Y,2016-17
760,760320,N,348,164,47.13,N,2016-17
920,920414,N,743,235,31.63,N,2016-17
740,740344,N,738,470,63.69,N,2016-17
740,740340,N,642,443,69,N,2016-17
320,320344,N,303,303,100,Y,2016-17
260,260361,N,310,310,100,Y,2016-17
410,410367,N,745,400,53.69,Y,2016-17
45B,45B000,Y,173,8,4.62,N,2016-17
980,980336,N,1257,601,47.81,N,2016-17
280,280324,N,364,168,46.15,Y,2016-17
280,280330,N,736,200,27.17,N,2016-17
280,280328,N,649,218,33.59,N,2016-17
600,600368,N,523,288,55.07,Y,2016-17
860,860320,N,261,261,100,Y,2016-17
340,340372,N,878,762,86.79,Y,2016-17
450,450328,N,738,493,66.8,N,2016-17
450,450332,N,492,205,41.67,Y,2016-17
410,410370,N,698,144,20.63,N,2016-17
530,530316,N,115,73,63.48,N,2016-17
990,990320,N,271,84,31,N,2016-17
990,990322,N,872,357,40.94,N,2016-17
990,990321,N,442,233,52.71,N,2016-17
810,810336,N,441,385,87.3,Y,2016-17
120,120316,N,446,338,75.78,Y,2016-17
650,650328,N,504,448,88.89,Y,2016-17
900,900316,N,991,681,68.72,N,2016-17
980,980338,N,585,417,71.28,N,2016-17
132,132308,N,596,311,52.18,Y,2016-17
340,340376,N,673,673,100,Y,2016-17
920,920417,N,667,263,39.43,N,2016-17
320,320332,N,740,467,63.11,Y,2016-17
360,360396,N,1197,459,38.35,N,2016-17
920,920413,N,725,473,65.24,Y,2016-17
810,810350,N,382,247,64.66,Y,2016-17
34F,34F000,Y,716,583,81.42,Y,2016-17
510,510340,N,1125,725,64.44,Y,2016-17
510,510342,N,498,300,60.24,Y,2016-17
920,920415,N,604,499,82.62,Y,2016-17
681,681316,N,551,241,43.74,Y,2016-17
11K,11K000,Y,169,80,47.34,Y,2016-17
600,600394,N,1084,215,19.83,N,2016-17
340,340457,N,819,305,37.24,N,2016-17
92F,92F000,Y,1668,0,0,N,2016-17
350,350317,N,157,82,52.23,N,2016-17
860,860324,N,582,442,75.95,Y,2016-17
560,560320,N,950,528,55.58,N,2016-17
350,350318,N,457,418,91.47,Y,2016-17
350,350321,N,996,466,46.79,N,2016-17
350,350324,N,272,222,81.62,Y,2016-17
760,760324,N,458,303,66.16,Y,2016-17
690,690312,N,256,208,81.25,Y,2016-17
132,132312,N,365,288,78.9,Y,2016-17
180,180340,N,1010,363,35.94,N,2016-17
120,120318,N,978,522,53.37,N,2016-17
60,60322,N,225,163,72.44,Y,2016-17
960,960334,N,247,179,72.47,Y,2016-17
290,290330,N,452,129,28.54,N,2016-17
290,290333,N,473,168,35.52,N,2016-17
920,920416,N,575,259,45.04,Y,2016-17
920,920420,N,929,356,38.32,N,2016-17
920,920428,N,2182,638,29.24,N,2016-17
920,920424,N,845,384,45.44,N,2016-17
640,640329,N,425,311,73.18,Y,2016-17
740,740358,N,490,301,61.43,Y,2016-17
330,330304,N,746,492,65.95,Y,2016-17
330,330308,N,780,441,56.54,Y,2016-17
390,390320,N,563,254,45.12,N,2016-17
260,260373,N,958,514,53.65,Y,2016-17
140,140324,N,538,414,76.95,Y,2016-17
140,140332,N,523,469,89.67,Y,2016-17
360,360400,N,656,568,86.59,Y,2016-17
980,980340,N,260,194,74.62,Y,2016-17
600,600397,N,1807,989,54.73,Y,2016-17
920,920436,N,2660,1164,43.76,N,2016-17
10,10347,N,699,412,58.94,Y,2016-17
66A,66A000,Y,1223,885,72.36,Y,2016-17
360,360337,N,174,74,42.53,N,2016-17
660,660320,N,290,227,78.28,Y,2016-17
660,660325,N,166,109,65.66,Y,2016-17
41L,41L000,Y,438,356,81.28,Y,2016-17
370,370312,N,482,218,45.23,N,2016-17
370,370316,N,257,154,59.92,Y,2016-17
410,410379,N,146,61,41.78,N,2016-17
140,140306,N,41,35,85.37,Y,2016-17
410,410390,N,117,22,18.8,N,2016-17
550,550316,N,246,216,87.8,Y,2016-17
410,410388,N,504,114,22.62,N,2016-17
430,430340,N,275,207,75.27,Y,2016-17
410,410542,N,520,213,40.96,Y,2016-17
120,120320,N,365,263,72.05,Y,2016-17
320,320316,N,1012,718,70.95,N,2016-17
320,320347,N,407,180,44.23,Y,2016-17
850,850312,N,178,81,45.51,Y,2016-17
340,340380,N,707,707,100,Y,2016-17
410,410382,N,486,171,35.19,N,2016-17
410,410385,N,268,203,75.75,Y,2016-17
65G,65G000,Y,100,74,74,Y,2016-17
30,30308,N,249,249,100,Y,2016-17
120,120324,N,439,326,74.26,Y,2016-17
110,110366,N,511,178,34.83,N,2016-17
260,260363,N,247,227,91.9,Y,2016-17
510,510356,N,570,363,63.68,Y,2016-17
450,450339,N,559,208,37.21,Y,2016-17
320,320320,N,711,711,100,Y,2016-17
590,590316,N,418,282,67.46,Y,2016-17
681,681320,N,458,141,30.79,Y,2016-17
32M,32M000,Y,225,213,94.67,Y,2016-17
960,960335,N,510,493,96.67,N,2016-17
610,610320,N,253,165,65.22,Y,2016-17
680,680328,N,501,251,50.1,Y,2016-17
250,250328,N,281,184,65.48,Y,2016-17
230,230342,N,298,291,97.65,Y,2016-17
10,10348,N,789,562,71.23,N,2016-17
10,10350,N,628,536,85.35,Y,2016-17
600,600558,N,584,51,8.73,N,2016-17
06A,06A000,Y,22,22,100,Y,2016-17
181,181316,N,411,283,68.86,Y,2016-17
150,150308,N,586,200,34.13,Y,2016-17
140,140340,N,615,347,56.42,Y,2016-17
140,140336,N,630,312,49.52,Y,2016-17
800,800356,N,559,314,56.17,Y,2016-17
960,960336,N,437,320,73.23,Y,2016-17
960,960338,N,407,244,59.95,Y,2016-17
390,390322,N,566,346,61.13,N,2016-17
390,390323,N,205,80,39.02,N,2016-17
680,680327,N,450,197,43.78,N,2016-17
84B,84B000,Y,469,20,4.26,N,2016-17
760,760328,N,474,262,55.27,Y,2016-17
260,260375,N,431,194,45.01,Y,2016-17
260,260357,N,1335,591,44.27,N,2016-17
260,260362,N,1026,509,49.61,N,2016-17
920,920440,N,522,377,72.22,Y,2016-17
780,780328,N,224,224,100,Y,2016-17
920,920439,N,903,77,8.53,N,2016-17
920,920441,N,2676,232,8.67,N,2016-17
620,620318,N,536,468,87.31,Y,2016-17
950,950320,N,385,219,56.88,Y,2016-17
400,400308,N,856,590,68.93,N,2016-17
400,400318,N,463,379,81.86,Y,2016-17
400,400312,N,676,518,76.63,Y,2016-17
400,400315,N,156,105,67.31,N,2016-17
610,610322,N,247,159,64.37,Y,2016-17
41B,41B000,Y,754,36,4.77,Y,2016-17
600,600398,N,636,340,53.46,Y,2016-17
530,530320,N,707,564,79.77,Y,2016-17
960,960340,N,435,345,79.31,Y,2016-17
340,340384,N,661,619,93.65,Y,2016-17
740,740352,N,499,388,77.76,Y,2016-17
410,410394,N,1687,494,29.28,N,2016-17
10,10351,N,674,674,100,Y,2016-17
250,250324,N,574,261,45.47,N,2016-17
230,230344,N,329,263,79.94,Y,2016-17
410,410401,N,172,39,22.67,N,2016-17
240,240352,N,137,126,91.97,Y,2016-17
410,410400,N,630,284,45.08,Y,2016-17
410,410397,N,650,304,46.77,Y,2016-17
41C,41C000,Y,259,259,100,Y,2016-17
761,761328,N,562,349,62.1,Y,2016-17
740,740360,N,398,296,74.37,Y,2016-17
360,360492,N,736,736,100,Y,2016-17
250,250332,N,772,483,62.56,N,2016-17
700,700310,N,78,78,100,N,2016-17
93A,93A000,Y,173,160,92.49,Y,2016-17
111,111304,N,397,278,70.03,Y,2016-17
240,240356,N,207,166,80.19,Y,2016-17
240,240354,N,360,360,100,Y,2016-17
340,340390,N,703,703,100,Y,2016-17
120,120308,N,109,98,89.91,N,2016-17
770,770328,N,510,450,88.24,Y,2016-17
410,410403,N,353,255,72.24,Y,2016-17
340,340392,N,816,363,44.49,N,2016-17
140,140344,N,260,178,68.46,Y,2016-17
950,950322,N,821,321,39.1,Y,2016-17
600,600405,N,1576,901,57.17,Y,2016-17
820,820340,N,400,343,85.75,Y,2016-17
160,160316,N,128,76,59.38,Y,2016-17
490,490332,N,412,274,66.5,Y,2016-17
430,430346,N,1466,765,52.18,N,2016-17
430,430347,N,1152,654,56.77,N,2016-17
430,430344,N,609,555,91.13,Y,2016-17
130,130355,N,915,511,55.85,N,2016-17
600,600404,N,114,14,12.28,N,2016-17
920,920451,N,1129,400,35.43,N,2016-17
810,810360,N,442,245,55.43,Y,2016-17
610,610326,N,265,158,59.62,Y,2016-17
130,130320,N,1177,199,16.91,N,2016-17
130,130312,N,1004,115,11.45,N,2016-17
180,180302,N,649,344,53,N,2016-17
10,10354,N,618,618,100,Y,2016-17
290,290332,N,513,305,59.45,Y,2016-17
250,250336,N,324,231,71.3,Y,2016-17
250,250340,N,1075,400,37.21,N,2016-17
250,250344,N,388,211,54.38,N,2016-17
110,110368,N,385,178,46.23,Y,2016-17
10,10357,N,578,578,100,Y,2016-17
10,10353,N,641,338,52.73,N,2016-17
470,470330,N,402,402,100,Y,2016-17
600,600406,N,932,58,6.22,N,2016-17
360,360420,N,104,53,50.96,N,2016-17
600,600386,N,127,45,35.43,Y,2016-17
220,220308,N,600,370,61.67,Y,2016-17
220,220310,N,349,156,44.7,N,2016-17
220,220312,N,444,247,55.63,N,2016-17
410,410464,N,139,52,37.41,N,2016-17
440,440346,N,162,92,56.79,N,2016-17
440,440348,N,570,389,68.25,Y,2016-17
32B,32B000,Y,400,400,100,Y,2016-17
710,710321,N,692,471,68.06,N,2016-17
730,730332,N,626,355,56.71,N,2016-17
900,900318,N,519,162,31.21,N,2016-17
91B,91B000,Y,583,426,73.07,Y,2016-17
450,450354,N,192,99,51.56,N,2016-17
800,800308,N,97,97,100,Y,2016-17
910,910320,N,421,300,71.26,Y,2016-17
450,450333,N,427,150,35.13,Y,2016-17
450,450334,N,748,279,37.3,N,2016-17
450,450335,N,586,285,48.63,N,2016-17
920,920306,N,1133,288,25.42,N,2016-17
410,410457,N,71,30,42.25,N,2016-17
08A,08A000,Y,360,360,100,Y,2016-17
920,920454,N,896,167,18.64,N,2016-17
920,920445,N,1892,443,23.41,N,2016-17
120,120334,N,496,274,55.24,N,2016-17
920,920444,N,1281,208,16.24,N,2016-17
460,460322,N,118,53,44.92,Y,2016-17
460,460320,N,650,587,90.31,Y,2016-17
460,460318,N,445,408,91.69,Y,2016-17
720,720312,N,403,257,63.77,Y,2016-17
650,650338,N,638,298,46.71,Y,2016-17
140,140348,N,830,491,59.16,N,2016-17
181,181318,N,163,128,78.53,Y,2016-17
600,600410,N,760,496,65.26,Y,2016-17
181,181322,N,1035,490,47.34,N,2016-17
130,130332,N,1644,297,18.07,N,2016-17
130,130346,N,1142,238,20.84,N,2016-17
600,600412,N,1020,730,71.57,Y,2016-17
20,20316,N,507,339,66.86,Y,2016-17
410,410406,N,1401,644,45.97,Y,2016-17
410,410396,N,96,62,64.58,Y,2016-17
920,920443,N,1055,59,5.59,N,2016-17
630,630328,N,279,115,41.22,Y,2016-17
600,600411,N,706,106,15.01,N,2016-17
10,10312,N,685,264,38.54,N,2016-17
430,430349,N,997,441,44.23,Y,2016-17
430,430351,N,883,513,58.1,N,2016-17
600,600413,N,279,39,13.98,N,2016-17
600,600414,N,583,392,67.24,Y,2016-17
360,360418,N,420,120,28.57,N,2016-17
560,560324,N,338,166,49.11,Y,2016-17
920,920442,N,827,252,30.47,N,2016-17
120,120338,N,338,230,68.05,Y,2016-17
320,320324,N,679,427,62.89,Y,2016-17
450,450336,N,579,410,70.81,Y,2016-17
10,10358,N,627,627,100,Y,2016-17
680,680329,N,463,67,14.47,N,2016-17
320,320325,N,1321,782,59.2,N,2016-17
320,320701,N,230,128,55.65,N,2016-17
200,200312,N,166,126,75.9,Y,2016-17
200,200314,N,219,85,38.81,N,2016-17
820,820346,N,499,394,78.96,Y,2016-17
820,820348,N,556,375,67.45,N,2016-17
820,820347,N,447,354,79.19,Y,2016-17
920,920446,N,663,566,85.37,Y,2016-17
470,470312,N,1749,1013,57.92,N,2016-17
360,360426,N,687,436,63.46,N,2016-17
420,420336,N,198,198,100,Y,2016-17
920,920457,N,1198,116,9.68,N,2016-17
920,920458,N,1507,337,22.36,N,2016-17
920,920449,N,908,202,22.25,N,2016-17
920,920450,N,1282,316,24.65,N,2016-17
650,650343,N,666,422,63.36,Y,2016-17
920,920447,N,1162,199,17.13,N,2016-17
920,920455,N,2149,315,14.66,N,2016-17
650,650339,N,510,165,32.35,N,2016-17
320,320328,N,684,582,85.09,Y,2016-17
320,320329,N,0,0,0,N,2016-17
340,340398,N,0,0,0,N,2016-17
110,110370,N,450,203,45.11,Y,2016-17
92Q,92Q000,Y,121,73,60.33,Y,2016-17
740,740362,N,717,222,30.96,N,2016-17
260,260368,N,600,357,59.5,N,2016-17
320,320327,N,651,423,64.98,Y,2016-17
760,760329,N,639,278,43.51,N,2016-17
600,600415,N,1654,424,25.63,N,2016-17
140,140307,N,57,56,98.25,Y,2016-17
600,600416,N,713,359,50.35,Y,2016-17
190,190328,N,375,144,38.4,Y,2016-17
570,570312,N,135,103,76.3,Y,2016-17
260,260366,N,645,260,40.31,Y,2016-17
260,260413,N,134,134,100,N,2016-17
140,140352,N,759,480,63.24,Y,2016-17
140,140356,N,698,379,54.3,Y,2016-17
10,10360,N,890,693,77.87,N,2016-17
410,410409,N,515,320,62.14,Y,2016-17
920,920448,N,685,308,44.96,Y,2016-17
360,360428,N,1255,950,75.7,N,2016-17
670,670321,N,552,353,63.95,Y,2016-17
670,670322,N,747,355,47.52,N,2016-17
600,600420,N,764,144,18.85,N,2016-17
600,600422,N,741,382,51.55,Y,2016-17
790,790327,N,437,298,68.19,Y,2016-17
800,800360,N,538,538,100,Y,2016-17
830,830320,N,404,322,79.7,Y,2016-17
340,340400,N,489,489,100,Y,2016-17
120,120344,N,264,167,63.26,Y,2016-17
360,360482,N,636,367,57.7,N,2016-17
600,600424,N,1028,576,56.03,Y,2016-17
74B,74B000,Y,178,107,60.11,Y,2016-17
420,420340,N,345,345,100,Y,2016-17
600,600426,N,2436,791,32.47,N,2016-17
900,900320,N,685,219,31.97,N,2016-17
11C,11C000,Y,820,40,4.88,N,2016-17
60Q,60Q000,Y,572,28,4.9,N,2016-17
560,560328,N,406,285,70.2,Y,2016-17
111,111332,N,514,203,39.49,Y,2016-17
49G,49G000,Y,356,172,48.31,Y,2016-17
260,260371,N,299,299,100,Y,2016-17
550,550328,N,454,264,58.15,Y,2016-17
410,410412,N,651,304,46.7,Y,2016-17
600,600571,N,499,68,13.63,N,2016-17
111,111306,N,519,209,40.27,Y,2016-17
650,650340,N,219,78,35.62,N,2016-17
800,800358,N,412,412,100,Y,2016-17
65D,65D000,Y,205,16,7.8,N,2016-17
360,360430,N,324,113,34.88,N,2016-17
700,700316,N,502,453,90.24,Y,2016-17
320,320309,N,368,204,55.43,N,2016-17
790,790330,N,665,530,79.7,N,2016-17
340,340488,N,316,279,88.29,Y,2016-17
530,530340,N,776,666,85.82,Y,2016-17
600,600478,N,809,454,56.12,Y,2016-17
600,600305,N,801,216,26.97,N,2016-17
130,130315,N,689,118,17.13,N,2016-17
530,530354,N,708,478,67.51,Y,2016-17
190,190332,N,277,152,54.87,Y,2016-17
860,860326,N,366,224,61.2,N,2016-17
250,250348,N,347,334,96.25,Y,2016-17
260,260344,N,235,235,100,Y,2016-17
470,470316,N,273,273,100,Y,2016-17
640,640334,N,251,251,100,Y,2016-17
260,260416,N,272,242,88.97,Y,2016-17
470,470342,N,100,100,100,N,2016-17
650,650354,N,77,77,100,N,2016-17
390,390324,N,572,367,64.16,N,2016-17
600,600433,N,1008,126,12.5,N,2016-17
260,260318,N,1922,573,29.81,N,2016-17
500,500323,N,144,61,42.36,N,2016-17
500,500324,N,112,112,100,N,2016-17
410,410415,N,492,339,68.9,Y,2016-17
132,132328,N,474,278,58.65,Y,2016-17
670,670323,N,667,423,63.42,Y,2016-17
670,670325,N,865,499,57.69,N,2016-17
670,670324,N,1324,530,40.03,N,2016-17
180,180342,N,527,231,43.83,N,2016-17
410,410355,N,1371,777,56.67,Y,2016-17
320,320338,N,512,382,74.61,Y,2016-17
980,980342,N,1351,619,45.82,N,2016-17
310,310352,N,724,526,72.65,N,2016-17
230,230346,N,318,303,95.28,Y,2016-17
600,600428,N,1065,523,49.11,Y,2016-17
250,250350,N,423,308,72.81,Y,2016-17
410,410436,N,305,154,50.49,Y,2016-17
410,410418,N,437,192,43.94,Y,2016-17
410,410421,N,1057,374,35.38,N,2016-17
580,580324,N,237,102,43.04,Y,2016-17
780,780329,N,259,259,100,Y,2016-17
270,270309,N,285,148,51.93,Y,2016-17
130,130316,N,1281,608,47.46,N,2016-17
600,600431,N,1097,52,4.74,N,2016-17
230,230348,N,364,237,65.11,Y,2016-17
340,340403,N,562,176,31.32,N,2016-17
410,410423,N,667,255,38.23,N,2016-17
920,920452,N,581,181,31.15,N,2016-17
410,410424,N,490,126,25.71,N,2016-17
100,100310,N,459,351,76.47,Y,2016-17
390,390700,N,283,81,28.62,N,2016-17
120,120346,N,592,288,48.65,N,2016-17
390,390336,N,222,142,63.96,Y,2016-17
210,210312,N,583,325,55.75,N,2016-17
70,70327,N,567,538,94.89,Y,2016-17
360,360431,N,392,233,59.44,N,2016-17
650,650341,N,550,246,44.73,Y,2016-17
790,790354,N,883,598,67.72,N,2016-17
260,260369,N,942,326,34.61,N,2016-17
760,760330,N,449,193,42.98,N,2016-17
70,70328,N,561,502,89.48,Y,2016-17
650,650342,N,1709,565,33.06,N,2016-17
410,410451,N,523,235,44.93,Y,2016-17
790,790334,N,273,264,96.7,Y,2016-17
980,980344,N,649,390,60.09,Y,2016-17
410,410427,N,444,225,50.68,Y,2016-17
430,430348,N,585,453,77.44,Y,2016-17
510,510367,N,236,85,36.02,N,2016-17
510,510357,N,118,25,21.19,N,2016-17
510,510325,N,62,10,16.13,N,2016-17
110,110372,N,302,291,96.36,Y,2016-17
440,440349,N,364,200,54.95,Y,2016-17
920,920453,N,827,104,12.58,N,2016-17
862,862310,N,363,247,68.04,Y,2016-17
520,520324,N,151,70,46.36,Y,2016-17
520,520320,N,319,143,44.83,N,2016-17
990,990324,N,350,263,75.14,Y,2016-17
190,190336,N,743,463,62.31,N,2016-17
600,600432,N,837,423,50.54,Y,2016-17
920,920456,N,712,194,27.25,N,2016-17
410,410373,N,369,230,62.33,Y,2016-17
440,440350,N,436,266,61.01,Y,2016-17
740,740366,N,1450,736,50.76,N,2016-17
13D,13D000,Y,478,271,56.69,Y,2016-17
132,132329,N,808,424,52.48,Y,2016-17
132,132330,N,851,409,48.06,N,2016-17
310,310356,N,395,299,75.7,Y,2016-17
600,600434,N,771,247,32.04,N,2016-17
900,900328,N,740,55,7.43,N,2016-17
340,340416,N,840,704,83.81,Y,2016-17
340,340420,N,723,296,40.94,N,2016-17
410,410437,N,759,102,13.44,N,2016-17
32D,32D000,Y,970,111,11.44,N,2016-17
340,340424,N,310,310,100,Y,2016-17
340,340426,N,883,517,58.55,Y,2016-17
850,850316,N,467,291,62.31,Y,2016-17
140,140360,N,207,133,64.25,Y,2016-17
230,230350,N,1208,591,48.92,N,2016-17
230,230351,N,649,424,65.33,Y,2016-17
230,230352,N,654,393,60.09,N,2016-17
920,920460,N,444,216,48.65,Y,2016-17
340,340427,N,72,56,77.78,Y,2016-17
540,540315,N,757,470,62.09,N,2016-17
60L,60L000,Y,610,544,89.18,Y,2016-17
32S,32S000,Y,91,75,82.42,Y,2016-17
42A,42A000,Y,161,161,100,Y,2016-17
410,410439,N,316,228,72.15,Y,2016-17
360,360432,N,415,248,59.76,N,2016-17
550,550324,N,384,323,84.11,Y,2016-17
410,410442,N,774,356,45.99,Y,2016-17
280,280308,N,455,100,21.98,N,2016-17
920,920464,N,749,572,76.37,Y,2016-17
920,920466,N,1694,897,52.95,N,2016-17
800,800362,N,661,661,100,Y,2016-17
270,270312,N,77,44,57.14,Y,2016-17
800,800363,N,572,572,100,Y,2016-17
340,340428,N,750,750,100,Y,2016-17
800,800346,N,517,517,100,Y,2016-17
110,110450,N,689,344,49.93,Y,2016-17
910,910376,N,249,191,76.71,Y,2016-17
780,780330,N,678,634,93.51,Y,2016-17
770,770340,N,556,518,93.17,Y,2016-17
540,540316,N,596,426,71.48,Y,2016-17
920,920468,N,750,202,26.93,N,2016-17
430,430352,N,671,278,41.43,Y,2016-17
650,650345,N,27,27,100,N,2016-17
81B,81B000,Y,395,161,40.76,Y,2016-17
920,920474,N,735,411,55.92,Y,2016-17
60D,60D000,Y,1592,62,3.89,N,2016-17
490,490336,N,474,73,15.4,N,2016-17
490,490335,N,1828,183,10.01,N,2016-17
260,260407,N,670,413,61.64,Y,2016-17
600,600436,N,738,271,36.72,N,2016-17
740,740368,N,791,791,100,Y,2016-17
490,490337,N,676,150,22.19,N,2016-17
490,490338,N,509,144,28.29,N,2016-17
320,320341,N,72,72,100,N,2016-17
320,320339,N,506,506,100,Y,2016-17
820,820349,N,507,360,71.01,N,2016-17
320,320342,N,302,124,41.06,N,2016-17
800,800364,N,527,527,100,Y,2016-17
821,821316,N,529,418,79.02,Y,2016-17
49F,49F000,Y,2040,81,3.97,Y,2016-17
600,600438,N,604,156,25.83,N,2016-17
830,830328,N,547,317,57.95,Y,2016-17
350,350330,N,295,269,91.19,Y,2016-17
920,920467,N,999,164,16.42,N,2016-17
600,600408,N,928,449,48.38,Y,2016-17
850,850320,N,198,104,52.53,Y,2016-17
550,550330,N,0,0,0,N,2016-17
920,920470,N,508,202,39.76,N,2016-17
790,790344,N,496,456,91.94,Y,2016-17
600,600440,N,869,441,50.75,Y,2016-17
290,290334,N,678,308,45.43,N,2016-17
