LEA,SchoolCode,Charter,TotalStudents,LowIncomeStudents,PctLowIncome,SchoolServed,SchoolYear
510,510336,N,607,186,30.64,N,2017-18
240,240334,N,431,265,61.48,N,2017-18
290,290324,N,837,327,39.07,N,2017-18
310,310344,N,941,542,57.6,N,2017-18
230,230334,N,249,152,61.04,Y,2017-18
900,900306,N,582,582,100,Y,2017-18
580,580316,N,308,238,77.27,Y,2017-18
340,340364,N,1733,635,36.64,N,2017-18
340,340366,N,730,650,89.04,Y,2017-18
560,560316,N,364,236,64.84,Y,2017-18
920,920403,N,718,587,81.75,Y,2017-18
920,920404,N,1260,796,63.17,N,2017-18
360,360390,N,906,230,25.39,N,2017-18
450,450316,N,887,454,51.18,N,2017-18
470,470332,N,707,463,65.49,Y,2017-18
490,490326,N,902,604,66.96,Y,2017-18
490,490327,N,499,350,70.14,N,2017-18
530,530314,N,657,446,67.88,N,2017-18
550,550320,N,894,203,22.71,N,2017-18
550,550322,N,684,194,28.36,N,2017-18
590,590310,N,593,430,72.51,N,2017-18
600,600377,N,1868,731,39.13,N,2017-18
620,620314,N,446,385,86.32,Y,2017-18
920,920408,N,963,680,70.61,N,2017-18
620,620316,N,631,465,73.69,N,2017-18
491,491303,N,679,281,41.38,Y,2017-18
780,780322,N,627,627,100,Y,2017-18
770,770310,N,616,495,80.36,Y,2017-18
800,800340,N,1014,456,44.97,N,2017-18
810,810340,N,691,248,35.89,N,2017-18
810,810342,N,593,278,46.88,N,2017-18
860,860316,N,599,257,42.9,N,2017-18
900,900308,N,890,689,77.42,N,2017-18
92G,92G000,Y,1139,255,22.39,Y,2017-18
920,920411,N,1399,818,58.47,N,2017-18
920,920410,N,839,630,75.09,Y,2017-18
970,970320,N,511,229,44.81,N,2017-18
970,970322,N,393,214,54.45,N,2017-18
995,995324,N,284,180,63.38,Y,2017-18
10,10324,N,1200,414,34.5,N,2017-18
70,70302,N,564,411,72.87,Y,2017-18
740,740336,N,763,486,63.7,Y,2017-18
410,410358,N,1188,461,38.8,N,2017-18
410,410460,N,955,405,42.41,Y,2017-18
760,760318,N,711,460,64.7,N,2017-18
960,960329,N,707,451,63.79,Y,2017-18
960,960330,N,1011,449,44.41,N,2017-18
960,960331,N,560,309,55.18,Y,2017-18
590,590306,N,372,370,99.46,Y,2017-18
10,10326,N,582,582,100,Y,2017-18
340,340368,N,645,645,100,Y,2017-18
600,600379,N,432,92,21.3,N,2017-18
260,260332,N,419,104,24.82,N,2017-18
320,320310,N,597,597,100,Y,2017-18
600,600381,N,918,593,64.6,Y,2017-18
910,910316,N,475,327,68.84,Y,2017-18
110,110451,N,734,545,74.25,Y,2017-18
260,260370,N,762,666,87.4,Y,2017-18
330,330326,N,182,39,21.43,N,2017-18
960,960332,N,121,96,79.34,N,2017-18
241,241308,N,476,476,100,Y,2017-18
580,580320,N,104,92,88.46,Y,2017-18
450,450322,N,432,311,71.99,Y,2017-18
350,350316,N,509,438,86.05,Y,2017-18
360,360392,N,507,360,71.01,Y,2017-18
410,410307,N,448,223,49.78,Y,2017-18
650,650324,N,297,297,100,Y,2017-18
650,650323,N,655,239,36.49,Y,2017-18
10,10328,N,559,172,30.77,N,2017-18
680,680324,N,451,302,66.96,Y,2017-18
600,600499,N,216,60,27.78,N,2017-18
630,630320,N,205,184,89.76,Y,2017-18
700,700308,N,647,490,75.73,Y,2017-18
700,700325,N,50,50,100,N,2017-18
600,600382,N,1094,57,5.21,N,2017-18
260,260326,N,654,654,100,Y,2017-18
600,600384,N,529,196,37.05,N,2017-18
90,90332,N,439,439,100,Y,2017-18
90,90333,N,568,568,100,Y,2017-18
861,861304,N,654,301,46.02,Y,2017-18
861,861308,N,371,133,35.85,N,2017-18
861,861312,N,169,73,43.2,N,2017-18
810,810344,N,596,307,51.51,Y,2017-18
20,20308,N,308,163,52.92,Y,2017-18
770,770316,N,235,146,62.13,Y,2017-18
980,980320,N,357,299,83.75,Y,2017-18
980,980324,N,416,209,50.24,N,2017-18
740,740338,N,417,331,79.38,Y,2017-18
10,10340,N,731,355,48.56,N,2017-18
600,600383,N,1155,42,3.64,N,2017-18
09B,09B000,Y,,,, ,2017-18
650,650325,N,747,335,44.85,Y,2017-18
110,110348,N,363,310,85.4,Y,2017-18
650,650326,N,2195,870,39.64,N,2017-18
92S,92S000,Y,,,, ,2017-18
600,600385,N,765,148,19.35,N,2017-18
840,840312,N,338,156,46.15,Y,2017-18
420,420324,N,210,170,80.95,Y,2017-18
640,640328,N,521,521,100,Y,2017-18
110,110352,N,1072,556,51.87,N,2017-18
110,110425,N,631,389,61.65,Y,2017-18
110,110401,N,597,359,60.13,N,2017-18
920,920412,N,2476,825,33.32,N,2017-18
68A,68A000,Y,320,47,14.69,N,2017-18
320,320315,N,581,581,100,Y,2017-18
800,800348,N,388,230,59.28,Y,2017-18
92Y,92Y000,Y,665,17,2.56,N,2017-18
410,410491,N,744,90,12.1,N,2017-18
681,681311,N,414,111,26.81,N,2017-18
430,430336,N,285,262,91.93,Y,2017-18
110,110340,N,1247,800,64.15,N,2017-18
110,110342,N,673,483,71.77,N,2017-18
800,800314,N,871,444,50.98,N,2017-18
410,410361,N,311,139,44.69,Y,2017-18
110,110422,N,782,409,52.3,Y,2017-18
681,681312,N,504,142,28.17,Y,2017-18
450,450324,N,389,219,56.3,Y,2017-18
650,650327,N,1889,756,40.02,N,2017-18
420,420328,N,270,213,78.89,Y,2017-18
11A,11A000,Y,444,127,28.6,Y,2017-18
240,240344,N,273,201,73.63,Y,2017-18
32R,32R000,Y,,,, ,2017-18
290,290328,N,531,285,53.67,Y,2017-18
780,780324,N,260,260,100,Y,2017-18
780,780325,N,678,678,100,Y,2017-18
780,780326,N,372,372,100,Y,2017-18
110,110356,N,705,294,41.7,Y,2017-18
410,410364,N,406,327,80.54,Y,2017-18
500,500314,N,854,506,59.25,Y,2017-18
640,640302,N,431,431,100,Y,2017-18
900,900312,N,483,120,24.84,N,2017-18
770,770318,N,556,422,75.9,Y,2017-18
800,800352,N,390,215,55.13,Y,2017-18
740,740334,N,358,358,100,Y,2017-18
990,990316,N,293,152,51.88,Y,2017-18
39A,39A000,Y,945,54,5.71,Y,2017-18
230,230340,N,573,272,47.47,Y,2017-18
760,760320,N,378,185,48.94,N,2017-18
920,920414,N,775,228,29.42,N,2017-18
740,740344,N,715,470,65.73,N,2017-18
740,740340,N,645,645,100,Y,2017-18
320,320344,N,306,306,100,Y,2017-18
260,260361,N,283,283,100,Y,2017-18
410,410367,N,665,379,56.99,Y,2017-18
45B,45B000,Y,170,12,7.06,N,2017-18
980,980336,N,1193,537,45.01,N,2017-18
280,280324,N,382,168,43.98,Y,2017-18
280,280330,N,749,210,28.04,N,2017-18
280,280328,N,654,196,29.97,N,2017-18
600,600368,N,556,322,57.91,Y,2017-18
860,860320,N,252,252,100,Y,2017-18
340,340372,N,848,760,89.62,Y,2017-18
450,450328,N,735,486,66.12,N,2017-18
450,450332,N,462,207,44.81,Y,2017-18
410,410370,N,719,159,22.11,N,2017-18
530,530316,N,119,76,63.87,N,2017-18
990,990320,N,273,87,31.87,N,2017-18
990,990322,N,849,375,44.17,N,2017-18
990,990321,N,455,245,53.85,N,2017-18
810,810336,N,456,332,72.81,Y,2017-18
120,120316,N,444,351,79.05,Y,2017-18
650,650328,N,342,342,100,Y,2017-18
900,900316,N,999,681,68.17,N,2017-18
980,980338,N,555,364,65.59,N,2017-18
132,132308,N,537,211,39.29,Y,2017-18
340,340376,N,697,697,100,Y,2017-18
920,920417,N,651,260,39.94,N,2017-18
320,320332,N,757,469,61.96,Y,2017-18
360,360396,N,1157,253,21.87,N,2017-18
920,920413,N,695,463,66.62,Y,2017-18
810,810350,N,388,213,54.9,Y,2017-18
34F,34F000,Y,659,543,82.4,Y,2017-18
510,510340,N,1086,719,66.21,Y,2017-18
510,510342,N,520,311,59.81,Y,2017-18
920,920415,N,521,433,83.11,Y,2017-18
681,681316,N,578,232,40.14,Y,2017-18
11K,11K000,Y,171,81,47.37,Y,2017-18
600,600394,N,1075,201,18.7,N,2017-18
340,340457,N,821,297,36.18,N,2017-18
92F,92F000,Y,1618,175,10.82,N,2017-18
350,350317,N,183,104,56.83,N,2017-18
860,860324,N,556,412,74.1,Y,2017-18
560,560320,N,877,464,52.91,N,2017-18
350,350318,N,435,418,96.09,Y,2017-18
350,350321,N,1024,446,43.55,N,2017-18
350,350324,N,213,176,82.63,Y,2017-18
760,760324,N,447,291,65.1,Y,2017-18
690,690312,N,271,214,78.97,Y,2017-18
132,132312,N,398,213,53.52,Y,2017-18
180,180340,N,999,370,37.04,N,2017-18
120,120318,N,1099,573,52.14,N,2017-18
60,60322,N,216,150,69.44,Y,2017-18
960,960334,N,247,119,48.18,Y,2017-18
290,290330,N,453,128,28.26,N,2017-18
290,290333,N,487,177,36.34,N,2017-18
920,920416,N,582,263,45.19,Y,2017-18
920,920420,N,869,329,37.86,N,2017-18
920,920428,N,2198,603,27.43,N,2017-18
920,920424,N,886,393,44.36,N,2017-18
640,640329,N,434,310,71.43,Y,2017-18
740,740358,N,492,323,65.65,Y,2017-18
330,330304,N,739,496,67.12,Y,2017-18
330,330308,N,770,474,61.56,Y,2017-18
390,390320,N,562,254,45.2,N,2017-18
260,260373,N,976,544,55.74,Y,2017-18
140,140324,N,550,416,75.64,Y,2017-18
140,140332,N,518,440,84.94,Y,2017-18
360,360400,N,624,295,47.28,Y,2017-18
980,980340,N,260,194,74.62,Y,2017-18
600,600397,N,1869,1058,56.61,Y,2017-18
920,920436,N,2694,1179,43.76,N,2017-18
10,10347,N,715,432,60.42,Y,2017-18
360,360337,N,230,42,18.26,N,2017-18
660,660320,N,332,285,85.84,Y,2017-18
660,660325,N,173,134,77.46,Y,2017-18
360,360550,N,20,0,0,N,2017-18
41L,41L000,Y,438,356,81.28,Y,2017-18
370,370312,N,496,255,51.41,N,2017-18
370,370316,N,274,167,60.95,Y,2017-18
410,410379,N,151,68,45.03,N,2017-18
140,140306,N,44,40,90.91,Y,2017-18
410,410390,N,116,15,12.93,N,2017-18
550,550316,N,246,194,78.86,Y,2017-18
410,410388,N,496,117,23.59,N,2017-18
430,430340,N,281,278,98.93,Y,2017-18
410,410542,N,505,227,44.95,Y,2017-18
120,120320,N,352,248,70.45,Y,2017-18
320,320316,N,935,684,73.16,N,2017-18
320,320347,N,407,158,38.82,Y,2017-18
850,850312,N,183,96,52.46,Y,2017-18
340,340380,N,673,673,100,Y,2017-18
410,410382,N,519,174,33.53,N,2017-18
410,410385,N,264,223,84.47,Y,2017-18
65G,65G000,Y,200,140,70,Y,2017-18
30,30308,N,247,247,100,Y,2017-18
120,120324,N,439,315,71.75,Y,2017-18
110,110366,N,528,187,35.42,N,2017-18
260,260363,N,256,234,91.41,Y,2017-18
510,510356,N,574,389,67.77,Y,2017-18
450,450339,N,548,195,35.58,Y,2017-18
320,320320,N,703,686,97.58,Y,2017-18
590,590316,N,432,277,64.12,Y,2017-18
681,681320,N,489,141,28.83,Y,2017-18
32M,32M000,Y,217,194,89.4,Y,2017-18
960,960335,N,522,441,84.48,N,2017-18
610,610320,N,256,165,64.45,Y,2017-18
680,680328,N,508,262,51.57,Y,2017-18
250,250328,N,312,208,66.67,Y,2017-18
230,230342,N,311,244,78.46,Y,2017-18
10,10348,N,804,584,72.64,N,2017-18
10,10350,N,643,562,87.4,Y,2017-18
600,600558,N,603,56,9.29,N,2017-18
06A,06A000,Y,23,23,100,Y,2017-18
181,181316,N,416,291,69.95,Y,2017-18
150,150308,N,566,212,37.46,Y,2017-18
140,140340,N,617,310,50.24,Y,2017-18
140,140336,N,617,310,50.24,Y,2017-18
800,800356,N,568,348,61.27,Y,2017-18
960,960336,N,483,241,49.9,Y,2017-18
960,960338,N,423,221,52.25,Y,2017-18
390,390322,N,631,370,58.64,N,2017-18
390,390323,N,206,77,37.38,N,2017-18
680,680327,N,482,213,44.19,N,2017-18
84B,84B000,Y,,,, ,2017-18
760,760328,N,470,271,57.66,Y,2017-18
260,260375,N,432,194,44.91,Y,2017-18
260,260357,N,1374,635,46.22,N,2017-18
260,260362,N,1084,547,50.46,N,2017-18
920,920440,N,562,387,68.86,Y,2017-18
780,780328,N,240,240,100,Y,2017-18
920,920439,N,884,56,6.33,N,2017-18
920,920441,N,2836,228,8.04,N,2017-18
620,620318,N,417,358,85.85,Y,2017-18
950,950320,N,396,225,56.82,Y,2017-18
400,400308,N,778,520,66.84,N,2017-18
400,400318,N,485,347,71.55,Y,2017-18
400,400312,N,702,482,68.66,Y,2017-18
400,400315,N,164,78,47.56,N,2017-18
610,610322,N,243,163,67.08,Y,2017-18
41B,41B000,Y,755,35,4.64,Y,2017-18
600,600398,N,605,341,56.36,Y,2017-18
530,530320,N,699,571,81.69,Y,2017-18
960,960340,N,464,266,57.33,Y,2017-18
340,340384,N,689,689,100,Y,2017-18
740,740352,N,483,483,100,Y,2017-18
410,410394,N,1622,497,30.64,N,2017-18
10,10351,N,490,490,100,Y,2017-18
250,250324,N,556,266,47.84,N,2017-18
230,230344,N,355,201,56.62,Y,2017-18
410,410401,N,197,46,23.35,N,2017-18
240,240352,N,143,124,86.71,Y,2017-18
410,410400,N,570,308,54.04,Y,2017-18
41C,41C000,Y,270,221,81.85,Y,2017-18
761,761328,N,530,338,63.77,Y,2017-18
132,132314,N,525,255,48.57,Y,2017-18
740,740360,N,393,393,100,Y,2017-18
360,360492,N,744,508,68.28,Y,2017-18
250,250332,N,788,541,68.65,N,2017-18
700,700310,N,54,54,100,N,2017-18
93A,93A000,Y,148,142,95.95,Y,2017-18
111,111304,N,357,225,63.03,Y,2017-18
240,240356,N,210,156,74.29,Y,2017-18
240,240354,N,396,325,82.07,Y,2017-18
340,340390,N,687,687,100,Y,2017-18
120,120308,N,116,94,81.03,N,2017-18
770,770328,N,472,326,69.07,Y,2017-18
410,410403,N,347,253,72.91,Y,2017-18
340,340392,N,726,299,41.18,N,2017-18
140,140344,N,246,158,64.23,Y,2017-18
950,950322,N,929,392,42.2,Y,2017-18
600,600405,N,1643,999,60.8,Y,2017-18
820,820340,N,400,276,69,Y,2017-18
160,160316,N,91,53,58.24,Y,2017-18
490,490332,N,416,275,66.11,Y,2017-18
430,430346,N,1418,744,52.47,N,2017-18
430,430347,N,1201,725,60.37,N,2017-18
430,430341,N,0,0,0,N,2017-18
430,430344,N,573,573,100,Y,2017-18
130,130355,N,899,465,51.72,N,2017-18
600,600404,N,108,15,13.89,N,2017-18
920,920451,N,1099,383,34.85,N,2017-18
810,810360,N,446,204,45.74,Y,2017-18
610,610326,N,233,138,59.23,Y,2017-18
130,130320,N,1237,185,14.96,N,2017-18
130,130312,N,1052,113,10.74,N,2017-18
180,180302,N,625,322,51.52,N,2017-18
10,10354,N,650,650,100,Y,2017-18
290,290332,N,534,320,59.93,Y,2017-18
250,250336,N,338,235,69.53,Y,2017-18
250,250340,N,1042,515,49.42,N,2017-18
250,250344,N,394,206,52.28,N,2017-18
110,110368,N,393,186,47.33,Y,2017-18
10,10357,N,581,581,100,Y,2017-18
10,10353,N,631,337,53.41,N,2017-18
470,470330,N,395,395,100,Y,2017-18
600,600406,N,925,63,6.81,N,2017-18
360,360420,N,395,105,26.58,N,2017-18
600,600386,N,168,75,44.64,N,2017-18
220,220308,N,579,359,62,Y,2017-18
220,220310,N,374,168,44.92,N,2017-18
220,220312,N,459,252,54.9,N,2017-18
410,410464,N,137,62,45.26,N,2017-18
440,440346,N,179,87,48.6,N,2017-18
440,440348,N,575,348,60.52,Y,2017-18
32B,32B000,Y,334,231,69.16,Y,2017-18
710,710321,N,732,496,67.76,N,2017-18
730,730332,N,606,339,55.94,N,2017-18
900,900318,N,521,151,28.98,N,2017-18
91B,91B000,Y,1000,900,90,Y,2017-18
450,450343,N,155,134,86.45,N,2017-18
450,450354,N,192,89,46.35,N,2017-18
800,800308,N,127,127,100,Y,2017-18
910,910320,N,380,270,71.05,Y,2017-18
450,450333,N,429,156,36.36,Y,2017-18
450,450334,N,753,272,36.12,N,2017-18
450,450335,N,589,298,50.59,N,2017-18
920,920306,N,1094,258,23.58,N,2017-18
410,410457,N,67,24,35.82,N,2017-18
08A,08A000,Y,360,360,100,Y,2017-18
920,920454,N,879,163,18.54,N,2017-18
920,920445,N,1953,442,22.63,N,2017-18
120,120334,N,481,241,50.1,N,2017-18
920,920444,N,1295,170,13.13,N,2017-18
460,460322,N,138,101,73.19,Y,2017-18
460,460320,N,625,625,100,Y,2017-18
460,460318,N,447,447,100,Y,2017-18
720,720312,N,432,298,68.98,Y,2017-18
650,650338,N,665,279,41.95,Y,2017-18
140,140348,N,801,426,53.18,N,2017-18
181,181318,N,153,130,84.97,Y,2017-18
600,600410,N,807,545,67.53,Y,2017-18
181,181322,N,1058,504,47.64,N,2017-18
130,130332,N,1670,256,15.33,N,2017-18
130,130346,N,1192,237,19.88,N,2017-18
600,600412,N,1050,796,75.81,Y,2017-18
20,20316,N,485,342,70.52,Y,2017-18
410,410406,N,1392,654,46.98,Y,2017-18
920,920443,N,975,53,5.44,N,2017-18
630,630328,N,255,101,39.61,Y,2017-18
600,600411,N,639,108,16.9,N,2017-18
10,10312,N,710,277,39.01,N,2017-18
430,430349,N,1049,481,45.85,Y,2017-18
430,430351,N,861,525,60.98,N,2017-18
600,600413,N,282,41,14.54,N,2017-18
600,600414,N,561,383,68.27,Y,2017-18
360,360418,N,552,73,13.22,N,2017-18
560,560324,N,323,165,51.08,Y,2017-18
920,920442,N,810,249,30.74,N,2017-18
120,120338,N,371,248,66.85,Y,2017-18
320,320324,N,676,461,68.2,Y,2017-18
450,450336,N,587,409,69.68,Y,2017-18
10,10358,N,643,643,100,Y,2017-18
120,120340,N,534,513,96.07,Y,2017-18
680,680329,N,467,82,17.56,N,2017-18
320,320325,N,1294,897,69.32,N,2017-18
320,320701,N,209,123,58.85,N,2017-18
200,200312,N,182,142,78.02,Y,2017-18
200,200314,N,179,94,52.51,N,2017-18
820,820346,N,514,320,62.26,Y,2017-18
820,820348,N,515,271,52.62,N,2017-18
820,820347,N,425,252,59.29,Y,2017-18
920,920446,N,677,570,84.19,Y,2017-18
470,470312,N,1686,1100,65.24,N,2017-18
360,360426,N,667,258,38.68,N,2017-18
420,420336,N,202,130,64.36,Y,2017-18
920,920457,N,1164,92,7.9,N,2017-18
920,920458,N,1618,332,20.52,N,2017-18
920,920449,N,879,169,19.23,N,2017-18
920,920450,N,1329,365,27.46,N,2017-18
650,650343,N,644,407,63.2,Y,2017-18
920,920447,N,1003,153,15.25,N,2017-18
920,920455,N,2085,257,12.33,N,2017-18
650,650339,N,521,144,27.64,N,2017-18
320,320328,N,687,570,82.97,Y,2017-18
320,320329,N,0,0,0,N,2017-18
340,340398,N,0,0,0,N,2017-18
110,110370,N,387,173,44.7,Y,2017-18
92Q,92Q000,Y,111,79,71.17,Y,2017-18
740,740362,N,749,215,28.7,N,2017-18
260,260368,N,569,406,71.35,N,2017-18
320,320327,N,639,435,68.08,Y,2017-18
760,760329,N,612,270,44.12,N,2017-18
600,600415,N,1629,488,29.96,N,2017-18
140,140307,N,49,49,100,Y,2017-18
600,600416,N,686,403,58.75,Y,2017-18
190,190328,N,409,162,39.61,N,2017-18
920,920459,N,815,74,9.08,N,2017-18
570,570312,N,127,63,49.61,Y,2017-18
260,260366,N,688,286,41.57,Y,2017-18
260,260413,N,119,119,100,N,2017-18
140,140352,N,753,453,60.16,Y,2017-18
140,140356,N,676,318,47.04,Y,2017-18
10,10360,N,886,698,78.78,N,2017-18
410,410409,N,520,363,69.81,Y,2017-18
920,920448,N,683,252,36.9,N,2017-18
360,360428,N,1130,572,50.62,N,2017-18
670,670321,N,610,420,68.85,Y,2017-18
670,670322,N,725,378,52.14,Y,2017-18
600,600420,N,820,149,18.17,N,2017-18
600,600422,N,867,485,55.94,Y,2017-18
790,790327,N,423,250,59.1,Y,2017-18
800,800360,N,506,506,100,Y,2017-18
830,830320,N,378,342,90.48,Y,2017-18
340,340400,N,545,545,100,Y,2017-18
120,120344,N,284,177,62.32,Y,2017-18
360,360482,N,624,254,40.71,N,2017-18
600,600424,N,1067,615,57.64,Y,2017-18
74B,74B000,Y,260,171,65.77,Y,2017-18
420,420340,N,311,269,86.5,Y,2017-18
600,600426,N,2416,839,34.73,N,2017-18
900,900320,N,635,217,34.17,N,2017-18
11C,11C000,Y,757,77,10.17,N,2017-18
60Q,60Q000,Y,439,188,42.82,Y,2017-18
560,560328,N,412,272,66.02,Y,2017-18
111,111332,N,526,216,41.06,Y,2017-18
49G,49G000,Y,515,325,63.11,Y,2017-18
260,260371,N,308,308,100,Y,2017-18
550,550328,N,460,270,58.7,Y,2017-18
410,410412,N,609,301,49.43,Y,2017-18
600,600571,N,484,68,14.05,N,2017-18
111,111306,N,550,195,35.45,Y,2017-18
650,650340,N,224,79,35.27,N,2017-18
800,800358,N,429,429,100,Y,2017-18
65D,65D000,Y,,,, ,2017-18
360,360430,N,346,73,21.1,N,2017-18
700,700316,N,457,402,87.96,Y,2017-18
320,320309,N,365,190,52.05,N,2017-18
790,790330,N,627,469,74.8,Y,2017-18
340,340488,N,281,262,93.24,Y,2017-18
530,530340,N,734,627,85.42,Y,2017-18
600,600478,N,760,438,57.63,Y,2017-18
600,600305,N,748,199,26.6,N,2017-18
130,130315,N,788,165,20.94,N,2017-18
530,530354,N,736,520,70.65,Y,2017-18
190,190332,N,282,148,52.48,Y,2017-18
860,860326,N,355,202,56.9,N,2017-18
250,250348,N,337,325,96.44,Y,2017-18
600,600582,N,180,16,8.89,N,2017-18
260,260344,N,236,236,100,Y,2017-18
470,470316,N,292,292,100,Y,2017-18
640,640334,N,264,264,100,Y,2017-18
260,260416,N,257,238,92.61,Y,2017-18
470,470342,N,103,103,100,N,2017-18
650,650354,N,118,118,100,N,2017-18
390,390324,N,524,360,68.7,N,2017-18
600,600433,N,1032,133,12.89,N,2017-18
260,260318,N,1866,586,31.4,N,2017-18
500,500323,N,128,55,42.97,N,2017-18
500,500324,N,115,115,100,N,2017-18
410,410415,N,482,347,71.99,Y,2017-18
132,132328,N,449,197,43.88,Y,2017-18
670,670323,N,662,447,67.52,Y,2017-18
670,670325,N,926,573,61.88,Y,2017-18
670,670324,N,1310,593,45.27,N,2017-18
180,180342,N,493,208,42.19,N,2017-18
410,410355,N,1344,811,60.34,Y,2017-18
320,320338,N,489,412,84.25,Y,2017-18
980,980342,N,1342,577,43,N,2017-18
310,310352,N,698,543,77.79,N,2017-18
230,230346,N,404,270,66.83,Y,2017-18
600,600428,N,1062,560,52.73,Y,2017-18
250,250350,N,437,327,74.83,Y,2017-18
410,410436,N,316,175,55.38,Y,2017-18
410,410418,N,437,237,54.23,Y,2017-18
410,410421,N,1048,386,36.83,N,2017-18
580,580324,N,209,99,47.37,Y,2017-18
780,780329,N,259,259,100,Y,2017-18
270,270309,N,274,135,49.27,Y,2017-18
130,130316,N,1292,595,46.05,N,2017-18
600,600431,N,1150,54,4.7,N,2017-18
230,230348,N,408,206,50.49,Y,2017-18
340,340403,N,590,193,32.71,N,2017-18
410,410423,N,717,316,44.07,Y,2017-18
920,920452,N,580,177,30.52,N,2017-18
410,410424,N,483,117,24.22,N,2017-18
100,100310,N,489,367,75.05,Y,2017-18
390,390700,N,272,81,29.78,N,2017-18
120,120346,N,653,294,45.02,N,2017-18
390,390336,N,223,145,65.02,Y,2017-18
210,210312,N,610,325,53.28,N,2017-18
70,70327,N,542,386,71.22,Y,2017-18
360,360431,N,419,164,39.14,N,2017-18
650,650341,N,568,242,42.61,Y,2017-18
790,790354,N,867,512,59.05,N,2017-18
260,260369,N,962,304,31.6,N,2017-18
760,760330,N,427,194,45.43,N,2017-18
70,70328,N,564,361,64.01,Y,2017-18
650,650342,N,1774,434,24.46,N,2017-18
410,410451,N,524,238,45.42,Y,2017-18
790,790334,N,254,229,90.16,Y,2017-18
980,980344,N,649,389,59.94,Y,2017-18
410,410427,N,446,245,54.93,Y,2017-18
430,430348,N,578,560,96.89,Y,2017-18
510,510367,N,231,97,41.99,N,2017-18
510,510357,N,123,21,17.07,N,2017-18
510,510325,N,58,29,50,N,2017-18
110,110372,N,285,285,100,Y,2017-18
440,440349,N,352,198,56.25,Y,2017-18
920,920453,N,822,83,10.1,N,2017-18
862,862310,N,404,262,64.85,Y,2017-18
520,520324,N,155,95,61.29,Y,2017-18
520,520320,N,315,189,60,N,2017-18
990,990324,N,365,283,77.53,Y,2017-18
190,190336,N,813,538,66.17,N,2017-18
600,600432,N,854,477,55.85,Y,2017-18
920,920456,N,753,180,23.9,N,2017-18
410,410373,N,360,251,69.72,Y,2017-18
440,440350,N,427,233,54.57,Y,2017-18
740,740366,N,1453,772,53.13,N,2017-18
13D,13D000,Y,656,430,65.55,Y,2017-18
132,132330,N,1236,567,45.87,N,2017-18
410,410407,N,131,42,32.06,N,2017-18
310,310356,N,558,441,79.03,Y,2017-18
600,600434,N,916,302,32.97,N,2017-18
900,900328,N,746,55,7.37,N,2017-18
340,340416,N,850,771,90.71,Y,2017-18
340,340420,N,695,276,39.71,N,2017-18
410,410437,N,776,101,13.02,N,2017-18
32D,32D000,Y,961,127,13.22,N,2017-18
340,340424,N,326,326,100,Y,2017-18
340,340426,N,885,547,61.81,Y,2017-18
850,850316,N,468,304,64.96,Y,2017-18
140,140360,N,192,110,57.29,Y,2017-18
230,230350,N,1203,404,33.58,N,2017-18
230,230351,N,680,329,48.38,Y,2017-18
230,230352,N,613,264,43.07,N,2017-18
920,920460,N,416,192,46.15,Y,2017-18
340,340427,N,78,61,78.21,Y,2017-18
540,540315,N,754,624,82.76,Y,2017-18
60L,60L000,Y,496,445,89.72,Y,2017-18
32S,32S000,Y,182,182,100,Y,2017-18
66A,66A000,Y,1208,994,82.28,Y,2017-18
42A,42A000,Y,237,237,100,Y,2017-18
410,410439,N,316,233,73.73,Y,2017-18
360,360432,N,410,175,42.68,N,2017-18
550,550324,N,379,333,87.86,Y,2017-18
410,410442,N,830,377,45.42,Y,2017-18
280,280308,N,481,95,19.75,N,2017-18
920,920464,N,687,512,74.53,Y,2017-18
920,920466,N,1718,948,55.18,N,2017-18
800,800362,N,630,630,100,Y,2017-18
270,270312,N,74,36,48.65,Y,2017-18
800,800363,N,573,573,100,Y,2017-18
340,340428,N,694,694,100,Y,2017-18
800,800346,N,472,472,100,Y,2017-18
110,110450,N,706,354,50.14,Y,2017-18
910,910376,N,226,164,72.57,Y,2017-18
780,780330,N,680,680,100,Y,2017-18
770,770340,N,560,362,64.64,Y,2017-18
540,540316,N,573,461,80.45,Y,2017-18
920,920468,N,724,162,22.38,N,2017-18
430,430352,N,666,275,41.29,Y,2017-18
650,650345,N,37,37,100,N,2017-18
81B,81B000,Y,395,161,40.76,Y,2017-18
920,920474,N,689,377,54.72,Y,2017-18
60D,60D000,Y,,,, ,2017-18
490,490336,N,443,81,18.28,N,2017-18
490,490335,N,1817,173,9.52,N,2017-18
260,260407,N,690,502,72.75,Y,2017-18
600,600436,N,768,311,40.49,N,2017-18
740,740368,N,782,782,100,Y,2017-18
490,490337,N,650,132,20.31,N,2017-18
490,490338,N,510,128,25.1,N,2017-18
320,320341,N,69,68,98.55,N,2017-18
320,320339,N,475,454,95.58,Y,2017-18
820,820349,N,522,323,61.88,Y,2017-18
320,320342,N,295,135,45.76,N,2017-18
800,800364,N,514,514,100,Y,2017-18
821,821316,N,476,390,81.93,Y,2017-18
49F,49F000,Y,1657,148,8.93,Y,2017-18
600,600438,N,571,160,28.02,N,2017-18
830,830328,N,569,385,67.66,Y,2017-18
350,350330,N,289,267,92.39,Y,2017-18
920,920467,N,970,154,15.88,N,2017-18
600,600408,N,989,641,64.81,Y,2017-18
850,850320,N,178,89,50,Y,2017-18
550,550330,N,0,0,0,N,2017-18
